uid,number,name,rank,wld,kills,health,survivingDrones,roundTime,width,height
soXwAm,#0001,Squadron Gaphus,0,1,6,308,5,370,1600,900
soXwAm,#0001,Squadron Gaphus,1,1,6,283,5,307,1600,900
soXwAm,#0001,Squadron Gaphus,2,1,6,151,4,292,1600,900
soXwAm,#0001,Squadron Gaphus,3,-1,2,0,0,424,1600,900
qobyz4,#0001,Squadron Gaphus,0,1,6,250,4,525,1600,900
qobyz4,#0001,Squadron Gaphus,1,1,6,107,3,254,1600,900
qobyz4,#0001,Squadron Gaphus,2,1,6,130,3,280,1600,900
qobyz4,#0001,Squadron Gaphus,3,1,6,276,4,404,1600,900
qobyz4,#0001,Squadron Gaphus,4,1,6,340,5,192,1600,900
qobyz4,#0001,Squadron Gaphus,5,1,6,324,6,263,1600,900
qobyz4,#0001,Squadron Gaphus,6,1,6,414,6,267,1600,900
qobyz4,#0001,Squadron Gaphus,7,1,6,311,5,237,1600,900
qobyz4,#0001,Squadron Gaphus,8,1,6,312,5,371,1600,900
qobyz4,#0001,Squadron Gaphus,9,1,6,235,4,305,1600,900
qobyz4,#0001,Squadron Gaphus,10,1,6,190,4,296,1600,900
qobyz4,#0001,Squadron Gaphus,11,1,6,97,2,346,1600,900
qobyz4,#0001,Squadron Gaphus,12,-1,3,0,0,628,1600,900
cbWG9i,#0001,Squadron Gaphus,0,1,6,240,5,276,1600,900
cbWG9i,#0001,Squadron Gaphus,1,1,6,413,6,189,1600,900
cbWG9i,#0001,Squadron Gaphus,2,1,6,35,2,794,1600,900
cbWG9i,#0001,Squadron Gaphus,3,1,6,104,3,371,1600,900
cbWG9i,#0001,Squadron Gaphus,4,1,6,508,6,269,1600,900
cbWG9i,#0001,Squadron Gaphus,5,1,6,328,4,344,1600,900
cbWG9i,#0001,Squadron Gaphus,6,1,6,329,6,239,1600,900
cbWG9i,#0001,Squadron Gaphus,7,-1,4,0,0,702,1600,900
W9Mf3a,#0002,Squadron Nonia,0,-1,3,0,0,706,1600,900
fJYXox,#0002,Squadron Nonia,0,1,6,145,2,344,1600,900
fJYXox,#0002,Squadron Nonia,1,1,6,184,4,356,1600,900
fJYXox,#0002,Squadron Nonia,2,1,6,353,5,423,1600,900
fJYXox,#0002,Squadron Nonia,3,1,6,157,3,739,1600,900
fJYXox,#0002,Squadron Nonia,4,1,6,469,6,211,1600,900
fJYXox,#0002,Squadron Nonia,5,1,6,421,6,285,1600,900
fJYXox,#0002,Squadron Nonia,6,1,6,211,3,430,1600,900
fJYXox,#0002,Squadron Nonia,7,1,6,297,5,359,1600,900
fJYXox,#0002,Squadron Nonia,8,1,6,279,5,283,1600,900
fJYXox,#0002,Squadron Nonia,9,-1,4,0,0,1321,1600,900
3tZHjI,#0002,Squadron Nonia,0,1,6,115,1,383,1600,900
3tZHjI,#0002,Squadron Nonia,1,1,6,388,5,273,1600,900
3tZHjI,#0002,Squadron Nonia,2,1,6,365,4,337,1600,900
3tZHjI,#0002,Squadron Nonia,3,1,6,98,2,1056,1600,900
3tZHjI,#0002,Squadron Nonia,4,1,6,430,5,264,1600,900
3tZHjI,#0002,Squadron Nonia,5,1,6,277,4,439,1600,900
3tZHjI,#0002,Squadron Nonia,6,1,6,317,4,356,1600,900
3tZHjI,#0002,Squadron Nonia,7,1,6,75,2,353,1600,900
3tZHjI,#0002,Squadron Nonia,8,1,6,204,4,761,1600,900
3tZHjI,#0002,Squadron Nonia,9,1,6,133,4,399,1600,900
3tZHjI,#0002,Squadron Nonia,10,1,6,60,1,1521,1600,900
3tZHjI,#0002,Squadron Nonia,11,1,6,84,3,534,1600,900
3tZHjI,#0002,Squadron Nonia,12,1,6,26,1,619,1600,900
3tZHjI,#0002,Squadron Nonia,13,1,6,255,6,337,1600,900
3tZHjI,#0002,Squadron Nonia,14,-1,3,0,0,891,1600,900
lKDqYL,#0003,Squadron Tubos,0,1,6,415,6,359,1600,900
lKDqYL,#0003,Squadron Tubos,1,1,6,362,6,363,1600,900
lKDqYL,#0003,Squadron Tubos,2,1,6,465,6,293,1600,900
lKDqYL,#0003,Squadron Tubos,3,1,6,355,5,455,1600,900
lKDqYL,#0003,Squadron Tubos,4,1,6,459,6,334,1600,900
lKDqYL,#0003,Squadron Tubos,5,1,6,291,4,939,1600,900
lKDqYL,#0003,Squadron Tubos,6,1,6,449,5,436,1600,900
lKDqYL,#0003,Squadron Tubos,7,1,6,234,4,253,1600,900
lKDqYL,#0003,Squadron Tubos,8,1,6,198,4,452,1600,900
lKDqYL,#0003,Squadron Tubos,9,1,6,67,3,540,1600,900
lKDqYL,#0003,Squadron Tubos,10,1,6,267,4,567,1600,900
lKDqYL,#0003,Squadron Tubos,11,-1,2,0,0,282,1600,900
7clklk,#0003,Squadron Tubos,0,1,6,311,4,330,1600,900
7clklk,#0003,Squadron Tubos,1,1,6,363,5,325,1600,900
7clklk,#0003,Squadron Tubos,2,1,6,186,4,323,1600,900
7clklk,#0003,Squadron Tubos,3,-1,0,0,0,432,1600,900
10GfQz,#0003,Squadron Tubos,0,1,6,340,4,415,1600,900
10GfQz,#0003,Squadron Tubos,1,1,6,349,5,317,1600,900
10GfQz,#0003,Squadron Tubos,2,1,6,267,4,268,1600,900
10GfQz,#0003,Squadron Tubos,3,1,6,118,4,423,1600,900
10GfQz,#0003,Squadron Tubos,4,1,6,438,6,293,1600,900
10GfQz,#0003,Squadron Tubos,5,1,6,320,4,424,1600,900
10GfQz,#0003,Squadron Tubos,6,1,6,363,5,312,1600,900
10GfQz,#0003,Squadron Tubos,7,1,6,208,4,377,1600,900
10GfQz,#0003,Squadron Tubos,8,1,6,329,4,346,1600,900
10GfQz,#0003,Squadron Tubos,9,1,6,142,3,486,1600,900
10GfQz,#0003,Squadron Tubos,10,-1,5,0,0,1035,1600,900
ZtS1j1,#0004,Squadron Pecury,0,-1,2,0,0,535,1600,900
wnKLWj,#0004,Squadron Pecury,0,-1,3,0,0,317,1600,900
F9vNKe,#0004,Squadron Pecury,0,-1,4,0,0,664,1600,900
f3bhMI,#0005,Squadron Cotania,0,-1,2,0,0,665,1600,900
fnqpyE,#0005,Squadron Cotania,0,-1,4,0,0,772,1600,900
xORctj,#0005,Squadron Cotania,0,1,6,173,4,493,1600,900
xORctj,#0005,Squadron Cotania,1,-1,2,0,0,652,1600,900
ZhqmV4,#0006,Squadron Sophus,0,1,6,60,2,464,1600,900
ZhqmV4,#0006,Squadron Sophus,1,1,6,102,1,379,1600,900
ZhqmV4,#0006,Squadron Sophus,2,-1,4,0,0,531,1600,900
WBtru3,#0006,Squadron Sophus,0,1,6,174,4,385,1600,900
WBtru3,#0006,Squadron Sophus,1,1,6,270,5,357,1600,900
WBtru3,#0006,Squadron Sophus,2,-1,3,0,0,963,1600,900
DLSF3s,#0006,Squadron Sophus,0,-1,4,0,0,725,1600,900
d7RaaI,#0007,Squadron Nostea,0,-1,4,0,0,822,1600,900
qVcAII,#0007,Squadron Nostea,0,1,6,394,4,334,1600,900
qVcAII,#0007,Squadron Nostea,1,1,6,354,4,375,1600,900
qVcAII,#0007,Squadron Nostea,2,-1,4,0,0,835,1600,900
QTKtj8,#0007,Squadron Nostea,0,1,6,351,4,485,1600,900
QTKtj8,#0007,Squadron Nostea,1,1,6,390,5,395,1600,900
QTKtj8,#0007,Squadron Nostea,2,1,6,281,5,378,1600,900
QTKtj8,#0007,Squadron Nostea,3,1,6,141,4,677,1600,900
QTKtj8,#0007,Squadron Nostea,4,1,6,374,4,335,1600,900
QTKtj8,#0007,Squadron Nostea,5,1,6,189,4,525,1600,900
QTKtj8,#0007,Squadron Nostea,6,1,6,324,6,464,1600,900
QTKtj8,#0007,Squadron Nostea,7,1,6,369,4,477,1600,900
QTKtj8,#0007,Squadron Nostea,8,-1,3,0,0,526,1600,900
hnLnX3,#0008,Squadron Tepra,0,1,6,80,2,408,1600,900
hnLnX3,#0008,Squadron Tepra,1,1,6,4,1,1572,1600,900
hnLnX3,#0008,Squadron Tepra,2,1,6,158,2,304,1600,900
hnLnX3,#0008,Squadron Tepra,3,-1,1,0,0,596,1600,900
yvrqHL,#0008,Squadron Tepra,0,1,6,222,3,310,1600,900
yvrqHL,#0008,Squadron Tepra,1,1,6,287,4,349,1600,900
yvrqHL,#0008,Squadron Tepra,2,1,6,19,1,2237,1600,900
yvrqHL,#0008,Squadron Tepra,3,-1,4,0,0,606,1600,900
15Xj3L,#0008,Squadron Tepra,0,1,6,128,3,665,1600,900
15Xj3L,#0008,Squadron Tepra,1,1,6,45,1,608,1600,900
15Xj3L,#0008,Squadron Tepra,2,1,6,123,4,393,1600,900
15Xj3L,#0008,Squadron Tepra,3,-1,4,0,0,974,1600,900
jy633V,#0009,Squadron Relia v12.42,0,1,6,68,1,835,1600,900
jy633V,#0009,Squadron Relia v12.42,1,1,6,220,5,248,1600,900
jy633V,#0009,Squadron Relia v12.42,2,1,6,137,4,278,1600,900
jy633V,#0009,Squadron Relia v12.42,3,1,6,129,3,697,1600,900
jy633V,#0009,Squadron Relia v12.42,4,1,6,302,6,532,1600,900
jy633V,#0009,Squadron Relia v12.42,5,1,6,21,2,432,1600,900
jy633V,#0009,Squadron Relia v12.42,6,1,6,194,5,286,1600,900
jy633V,#0009,Squadron Relia v12.42,7,1,6,161,3,416,1600,900
jy633V,#0009,Squadron Relia v12.42,8,-1,3,0,0,348,1600,900
owk5l4,#0009,Squadron Relia v12.42,0,1,6,80,3,339,1600,900
owk5l4,#0009,Squadron Relia v12.42,1,1,6,231,4,382,1600,900
owk5l4,#0009,Squadron Relia v12.42,2,-1,4,0,0,276,1600,900
afISVb,#0009,Squadron Relia v12.42,0,1,6,216,4,262,1600,900
afISVb,#0009,Squadron Relia v12.42,1,1,6,267,4,399,1600,900
afISVb,#0009,Squadron Relia v12.42,2,-1,2,0,0,674,1600,900
Devq4c,#0010,Squadron Xocury,0,-1,2,0,0,278,1600,900
NwG36n,#0010,Squadron Xocury,0,-1,2,0,0,420,1600,900
ajKeOL,#0010,Squadron Xocury,0,-1,3,0,0,491,1600,900
rWTLuW,#0011,Squadron Wuwei v12.30,0,1,6,223,3,295,1600,900
rWTLuW,#0011,Squadron Wuwei v12.30,1,1,6,281,5,464,1600,900
rWTLuW,#0011,Squadron Wuwei v12.30,2,-1,3,0,0,645,1600,900
xrhGYE,#0011,Squadron Wuwei v12.30,0,-1,3,0,0,761,1600,900
wbPR95,#0011,Squadron Wuwei v12.30,0,1,6,1,1,487,1600,900
wbPR95,#0011,Squadron Wuwei v12.30,1,1,6,182,4,586,1600,900
wbPR95,#0011,Squadron Wuwei v12.30,2,1,6,188,3,465,1600,900
wbPR95,#0011,Squadron Wuwei v12.30,3,-1,0,0,0,252,1600,900
360EMK,#0012,Squadron Yutera Mk LXXXIV,0,-1,3,0,0,332,1600,900
XJhQgx,#0012,Squadron Yutera Mk LXXXIV,0,1,6,18,2,472,1600,900
XJhQgx,#0012,Squadron Yutera Mk LXXXIV,1,1,6,200,4,275,1600,900
XJhQgx,#0012,Squadron Yutera Mk LXXXIV,2,-1,4,0,0,425,1600,900
HkQ2Z4,#0012,Squadron Yutera Mk LXXXIV,0,-1,5,0,0,2076,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,0,1,6,321,5,323,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,1,1,6,569,6,203,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,2,1,6,370,5,451,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,3,1,6,249,3,584,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,4,1,6,512,6,405,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,5,1,6,412,4,406,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,6,1,6,565,6,272,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,7,1,6,417,5,342,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,8,1,6,265,4,325,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,9,1,6,231,3,486,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,10,1,6,277,4,332,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,11,1,6,441,6,304,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,12,1,6,304,4,352,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,13,1,6,425,5,252,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,14,1,6,202,5,341,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,15,1,6,400,5,329,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,16,1,6,472,5,276,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,17,1,6,500,6,235,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,18,1,6,45,2,1272,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,19,1,6,322,4,428,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,20,1,6,242,3,865,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,21,1,6,8,1,702,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,22,1,6,432,5,316,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,23,1,6,226,3,573,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,24,1,6,445,6,356,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,25,1,6,242,4,429,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,26,1,6,249,3,336,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,27,1,6,325,5,290,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,28,1,6,252,4,333,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,29,1,6,310,4,333,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,30,1,6,332,4,242,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,31,1,6,457,5,207,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,32,1,6,347,4,249,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,33,1,6,209,3,1172,1600,900
vf2RTO,#0013,Squadron Tewei v11.69,34,-1,4,0,0,1144,1600,900
Vf9632,#0013,Squadron Tewei v11.69,0,1,6,245,3,676,1600,900
Vf9632,#0013,Squadron Tewei v11.69,1,1,6,423,6,236,1600,900
Vf9632,#0013,Squadron Tewei v11.69,2,1,6,263,4,393,1600,900
Vf9632,#0013,Squadron Tewei v11.69,3,1,6,324,5,284,1600,900
Vf9632,#0013,Squadron Tewei v11.69,4,1,6,555,6,209,1600,900
Vf9632,#0013,Squadron Tewei v11.69,5,1,6,411,5,340,1600,900
Vf9632,#0013,Squadron Tewei v11.69,6,1,6,556,6,262,1600,900
Vf9632,#0013,Squadron Tewei v11.69,7,1,6,334,5,240,1600,900
Vf9632,#0013,Squadron Tewei v11.69,8,1,6,221,2,462,1600,900
Vf9632,#0013,Squadron Tewei v11.69,9,1,6,249,4,388,1600,900
Vf9632,#0013,Squadron Tewei v11.69,10,1,6,178,2,590,1600,900
Vf9632,#0013,Squadron Tewei v11.69,11,1,6,367,4,495,1600,900
Vf9632,#0013,Squadron Tewei v11.69,12,1,6,207,5,355,1600,900
Vf9632,#0013,Squadron Tewei v11.69,13,1,6,339,5,609,1600,900
Vf9632,#0013,Squadron Tewei v11.69,14,1,6,375,5,283,1600,900
Vf9632,#0013,Squadron Tewei v11.69,15,1,6,420,5,259,1600,900
Vf9632,#0013,Squadron Tewei v11.69,16,1,6,461,5,209,1600,900
Vf9632,#0013,Squadron Tewei v11.69,17,1,6,363,6,287,1600,900
Vf9632,#0013,Squadron Tewei v11.69,18,1,6,340,5,553,1600,900
Vf9632,#0013,Squadron Tewei v11.69,19,-1,0,0,0,314,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,0,1,6,393,4,316,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,1,1,6,349,6,244,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,2,1,6,412,4,319,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,3,1,6,455,5,315,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,4,1,6,504,5,228,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,5,1,6,481,6,275,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,6,1,6,385,4,345,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,7,1,6,151,2,1064,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,8,1,6,367,5,420,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,9,1,6,273,4,538,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,10,1,6,292,3,390,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,11,1,6,209,4,312,1600,900
JLDOJq,#0013,Squadron Tewei v11.69,12,-1,5,0,0,812,1600,900
UZRF9z,#0014,Squadron Qewei Mk XCV,0,-1,1,0,0,327,1600,900
fGt1wA,#0014,Squadron Qewei Mk XCV,0,-1,4,0,0,561,1600,900
b7mUsT,#0014,Squadron Qewei Mk XCV,0,1,6,220,5,237,1600,900
b7mUsT,#0014,Squadron Qewei Mk XCV,1,1,6,294,5,383,1600,900
b7mUsT,#0014,Squadron Qewei Mk XCV,2,-1,5,0,0,359,1600,900
pzNCtF,#0015,Squadron Honov,0,1,6,160,2,382,1600,900
pzNCtF,#0015,Squadron Honov,1,1,6,390,5,346,1600,900
pzNCtF,#0015,Squadron Honov,2,-1,2,0,0,678,1600,900
GKvVQA,#0015,Squadron Honov,0,1,6,93,1,1369,1600,900
GKvVQA,#0015,Squadron Honov,1,1,6,402,6,416,1600,900
GKvVQA,#0015,Squadron Honov,2,1,6,512,5,498,1600,900
GKvVQA,#0015,Squadron Honov,3,1,6,389,5,462,1600,900
GKvVQA,#0015,Squadron Honov,4,1,6,223,3,331,1600,900
GKvVQA,#0015,Squadron Honov,5,1,6,333,3,670,1600,900
GKvVQA,#0015,Squadron Honov,6,1,6,278,5,406,1600,900
GKvVQA,#0015,Squadron Honov,7,1,6,82,2,719,1600,900
GKvVQA,#0015,Squadron Honov,8,-1,4,0,0,539,1600,900
zzNu0b,#0015,Squadron Honov,0,1,6,295,3,377,1600,900
zzNu0b,#0015,Squadron Honov,1,1,6,433,4,572,1600,900
zzNu0b,#0015,Squadron Honov,2,1,6,294,4,425,1600,900
zzNu0b,#0015,Squadron Honov,3,1,6,377,5,345,1600,900
zzNu0b,#0015,Squadron Honov,4,1,6,487,6,348,1600,900
zzNu0b,#0015,Squadron Honov,5,1,6,502,5,313,1600,900
zzNu0b,#0015,Squadron Honov,6,1,6,356,6,400,1600,900
zzNu0b,#0015,Squadron Honov,7,1,6,324,4,487,1600,900
zzNu0b,#0015,Squadron Honov,8,-1,4,0,0,650,1600,900
bNsWhA,#0016,Squadron Purilia Mk XXXV,0,-1,5,0,0,944,1600,900
tQmePf,#0016,Squadron Purilia Mk XXXV,0,-1,3,0,0,552,1600,900
vhPeZh,#0016,Squadron Purilia Mk XXXV,0,1,6,14,1,598,1600,900
vhPeZh,#0016,Squadron Purilia Mk XXXV,1,1,6,305,5,498,1600,900
vhPeZh,#0016,Squadron Purilia Mk XXXV,2,-1,3,0,0,335,1600,900
wd6i5U,#0017,Squadron Wonus,0,1,6,108,1,906,1600,900
wd6i5U,#0017,Squadron Wonus,1,1,6,302,4,436,1600,900
wd6i5U,#0017,Squadron Wonus,2,1,6,443,4,338,1600,900
wd6i5U,#0017,Squadron Wonus,3,1,6,298,3,371,1600,900
wd6i5U,#0017,Squadron Wonus,4,1,6,502,6,238,1600,900
wd6i5U,#0017,Squadron Wonus,5,1,6,413,4,420,1600,900
wd6i5U,#0017,Squadron Wonus,6,1,6,353,3,499,1600,900
wd6i5U,#0017,Squadron Wonus,7,1,6,323,5,328,1600,900
wd6i5U,#0017,Squadron Wonus,8,1,6,301,6,320,1600,900
wd6i5U,#0017,Squadron Wonus,9,1,6,212,3,411,1600,900
wd6i5U,#0017,Squadron Wonus,10,1,6,290,4,418,1600,900
wd6i5U,#0017,Squadron Wonus,11,1,6,126,3,460,1600,900
wd6i5U,#0017,Squadron Wonus,12,1,6,110,3,686,1600,900
wd6i5U,#0017,Squadron Wonus,13,1,6,199,5,373,1600,900
wd6i5U,#0017,Squadron Wonus,14,1,6,295,4,252,1600,900
wd6i5U,#0017,Squadron Wonus,15,1,6,171,3,444,1600,900
wd6i5U,#0017,Squadron Wonus,16,1,6,442,3,590,1600,900
wd6i5U,#0017,Squadron Wonus,17,1,6,472,4,401,1600,900
wd6i5U,#0017,Squadron Wonus,18,1,6,274,4,363,1600,900
wd6i5U,#0017,Squadron Wonus,19,-1,2,0,0,420,1600,900
DGR0mX,#0017,Squadron Wonus,0,1,6,462,6,272,1600,900
DGR0mX,#0017,Squadron Wonus,1,1,6,526,6,513,1600,900
DGR0mX,#0017,Squadron Wonus,2,1,6,328,6,478,1600,900
DGR0mX,#0017,Squadron Wonus,3,1,6,209,4,416,1600,900
DGR0mX,#0017,Squadron Wonus,4,1,6,637,6,221,1600,900
DGR0mX,#0017,Squadron Wonus,5,1,6,294,6,296,1600,900
DGR0mX,#0017,Squadron Wonus,6,1,6,44,1,1305,1600,900
DGR0mX,#0017,Squadron Wonus,7,1,6,557,5,329,1600,900
DGR0mX,#0017,Squadron Wonus,8,1,6,360,4,392,1600,900
DGR0mX,#0017,Squadron Wonus,9,1,6,326,3,915,1600,900
DGR0mX,#0017,Squadron Wonus,10,1,6,450,6,355,1600,900
DGR0mX,#0017,Squadron Wonus,11,-1,4,0,0,650,1600,900
UkihNs,#0017,Squadron Wonus,0,-1,3,0,0,882,1600,900
zWOtYR,#0018,Squadron Buwei,0,1,6,237,2,309,1600,900
zWOtYR,#0018,Squadron Buwei,1,1,6,384,5,405,1600,900
zWOtYR,#0018,Squadron Buwei,2,1,6,102,1,403,1600,900
zWOtYR,#0018,Squadron Buwei,3,1,6,359,6,409,1600,900
zWOtYR,#0018,Squadron Buwei,4,1,6,223,4,378,1600,900
zWOtYR,#0018,Squadron Buwei,5,1,6,522,6,418,1600,900
zWOtYR,#0018,Squadron Buwei,6,1,6,283,5,425,1600,900
zWOtYR,#0018,Squadron Buwei,7,1,6,72,4,308,1600,900
zWOtYR,#0018,Squadron Buwei,8,1,6,220,4,446,1600,900
zWOtYR,#0018,Squadron Buwei,9,-1,2,0,0,734,1600,900
TdW3dr,#0018,Squadron Buwei,0,1,6,104,2,511,1600,900
TdW3dr,#0018,Squadron Buwei,1,1,6,169,3,579,1600,900
TdW3dr,#0018,Squadron Buwei,2,-1,3,0,0,832,1600,900
u9Ifnl,#0018,Squadron Buwei,0,-1,5,0,0,613,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,0,1,6,198,2,769,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,1,1,6,379,5,289,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,2,1,6,341,5,260,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,3,1,6,248,3,496,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,4,1,6,573,6,247,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,5,1,6,414,5,386,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,6,1,6,349,4,397,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,7,1,6,480,5,251,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,8,1,6,451,5,261,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,9,1,6,335,3,553,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,10,1,6,263,6,335,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,11,1,6,356,6,213,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,12,1,6,86,3,591,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,13,1,6,394,5,470,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,14,1,6,333,5,271,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,15,1,6,263,4,388,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,16,1,6,504,6,231,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,17,1,6,217,4,540,1600,900
4ESoe2,#0019,Squadron Iavis v40.72,18,-1,4,0,0,891,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,0,1,6,400,5,270,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,1,1,6,419,5,232,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,2,1,6,364,6,248,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,3,1,6,78,3,374,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,4,1,6,587,5,234,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,5,1,6,350,5,279,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,6,1,6,471,5,227,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,7,1,6,352,4,433,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,8,1,6,490,4,349,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,9,1,6,425,4,287,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,10,1,6,339,5,334,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,11,1,6,418,6,298,1600,900
aaiv5X,#0019,Squadron Iavis v40.72,12,-1,4,0,0,1486,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,0,1,6,216,3,363,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,1,1,6,404,5,303,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,2,1,6,238,3,287,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,3,1,6,387,4,330,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,4,1,6,384,3,333,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,5,1,6,364,6,279,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,6,1,6,590,6,560,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,7,1,6,394,6,294,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,8,1,6,460,4,367,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,9,1,6,261,3,373,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,10,1,6,388,5,312,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,11,1,6,338,5,375,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,12,1,6,408,6,363,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,13,1,6,214,4,324,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,14,1,6,126,3,294,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,15,1,6,295,6,256,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,16,1,6,476,3,268,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,17,1,6,278,3,319,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,18,1,6,115,2,441,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,19,1,6,136,2,854,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,20,1,6,328,5,504,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,21,1,6,322,4,324,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,22,1,6,407,4,301,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,23,1,6,284,4,254,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,24,1,6,247,4,350,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,25,1,6,79,1,2653,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,26,1,6,506,5,300,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,27,1,6,204,3,487,1600,900
kSQ0KL,#0019,Squadron Iavis v40.72,28,-1,3,0,0,439,1600,900
B7kN7u,#0020,Squadron Humia,0,-1,1,0,0,315,1600,900
f8r5hU,#0020,Squadron Humia,0,1,6,163,3,399,1600,900
f8r5hU,#0020,Squadron Humia,1,1,6,248,4,420,1600,900
