uid,number,name,rank,wld,kills,health,survivingDrones,roundTime,width,height
Funerth vs Doyama Mk VII,#0004,Doyama Mk VII,0,1,6,118,2,645,1600,900
Funerth vs Doyama Mk VII,#0001,Funerth,0,1,6,101,1,446,1600,900
Funerth vs Doyama Mk VII,#0004,Doyama Mk VII,0,-1,5,0,0,446,1600,900
Funerth vs Doyama Mk VII,#0001,Funerth,0,1,6,64,3,278,1600,900
Funerth vs Doyama Mk VII,#0004,Doyama Mk VII,0,-1,3,0,0,278,1600,900
Ianov vs Foter,#0001,Ianov,0,1,6,397,4,243,1600,900
Ianov vs Foter,#0001,Foter,0,-1,2,0,0,243,1600,900
Ianov vs Foter,#0001,Ianov,0,1,6,157,4,268,1600,900
Ianov vs Foter,#0001,Foter,0,-1,2,0,0,268,1600,900
Ianov vs Foter,#0001,Ianov,0,1,6,320,5,306,1600,900
Ianov vs Foter,#0001,Foter,0,-1,1,0,0,306,1600,900
Tewei v11.69 vs Yocarro Mk XLVII,#0013,Tewei v11.69,0,1,6,417,5,403,1600,900
Tewei v11.69 vs Yocarro Mk XLVII,#0022,Yocarro Mk XLVII,0,-1,1,0,0,403,1600,900
Tewei v11.69 vs Yocarro Mk XLVII,#0013,Tewei v11.69,0,1,6,185,4,287,1600,900
Tewei v11.69 vs Yocarro Mk XLVII,#0022,Yocarro Mk XLVII,0,-1,2,0,0,287,1600,900
Tewei v11.69 vs Yocarro Mk XLVII,#0013,Tewei v11.69,0,-1,1,0,0,501,1600,900
Tewei v11.69 vs Yocarro Mk XLVII,#0022,Yocarro Mk XLVII,0,1,6,330,5,501,1600,900
Nanov vs Dayama,#0001,Nanov,0,-1,5,0,0,581,1600,900
Nanov vs Dayama,#0001,Dayama,0,1,6,47,1,581,1600,900
Nanov vs Dayama,#0001,Nanov,0,1,6,160,1,384,1600,900
Nanov vs Dayama,#0001,Dayama,0,-1,5,0,0,384,1600,900
Nanov vs Dayama,#0001,Nanov,0,-1,3,0,0,546,1600,900
Nanov vs Dayama,#0001,Dayama,0,1,6,176,3,546,1600,900
Gohiri vs Jolea,#0001,Gohiri,0,1,6,314,6,339,1600,900
Gohiri vs Jolea,#0026,Jolea,0,-1,0,0,0,339,1600,900
Gohiri vs Jolea,#0001,Gohiri,0,-1,2,0,0,862,1600,900
Gohiri vs Jolea,#0026,Jolea,0,1,6,212,4,862,1600,900
Gohiri vs Jolea,#0001,Gohiri,0,1,6,102,1,740,1600,900
Gohiri vs Jolea,#0026,Jolea,0,-1,5,0,0,740,1600,900
Zoclite vs Petania Mk LXXXVII,#0002,Zoclite,0,1,6,3,1,2430,1600,900
Zoclite vs Petania Mk LXXXVII,#0001,Petania Mk LXXXVII,0,-1,5,0,0,2430,1600,900
Zoclite vs Petania Mk LXXXVII,#0002,Zoclite,0,1,6,132,2,1162,1600,900
Zoclite vs Petania Mk LXXXVII,#0001,Petania Mk LXXXVII,0,-1,4,0,0,1162,1600,900
Zoclite vs Petania Mk LXXXVII,#0002,Zoclite,0,-1,5,0,0,4140,1600,900
Zoclite vs Petania Mk LXXXVII,#0001,Petania Mk LXXXVII,0,1,6,47,1,4140,1600,900
Relia v12.42 vs Zostea,#0009,Relia v12.42,0,-1,2,0,0,288,1600,900
Relia v12.42 vs Zostea,#0003,Zostea,0,1,6,213,4,288,1600,900
Relia v12.42 vs Zostea,#0009,Relia v12.42,0,-1,5,0,0,2148,1600,900
Relia v12.42 vs Zostea,#0003,Zostea,0,1,6,32,1,2148,1600,900
Relia v12.42 vs Zostea,#0009,Relia v12.42,0,-1,1,0,0,355,1600,900
Relia v12.42 vs Zostea,#0003,Zostea,0,1,6,416,5,355,1600,900
Nalea v36.5 vs Xulia,#0001,Nalea v36.5,0,1,6,260,4,315,1600,900
Nalea v36.5 vs Xulia,#0001,Xulia,0,-1,2,0,0,315,1600,900
Nalea v36.5 vs Xulia,#0001,Nalea v36.5,0,1,6,176,4,355,1600,900
Nalea v36.5 vs Xulia,#0001,Xulia,0,-1,2,0,0,355,1600,900
Nalea v36.5 vs Xulia,#0001,Nalea v36.5,0,1,6,162,3,394,1600,900
Nalea v36.5 vs Xulia,#0001,Xulia,0,-1,3,0,0,394,1600,900
Sophus vs Turilia v28.53,#0006,Sophus,0,1,6,173,5,290,1600,900
Sophus vs Turilia v28.53,#0001,Turilia v28.53,0,-1,1,0,0,290,1600,900
Sophus vs Turilia v28.53,#0006,Sophus,0,-1,5,0,0,720,1600,900
Sophus vs Turilia v28.53,#0001,Turilia v28.53,0,1,6,59,1,720,1600,900
Sophus vs Turilia v28.53,#0006,Sophus,0,-1,2,0,0,301,1600,900
Sophus vs Turilia v28.53,#0001,Turilia v28.53,0,1,6,344,4,301,1600,900
Logawa vs Fupra,#0001,Logawa,0,-1,4,0,0,1113,1600,900
Logawa vs Fupra,#0002,Fupra,0,1,6,162,2,1113,1600,900
Logawa vs Fupra,#0001,Logawa,0,1,6,168,3,566,1600,900
Logawa vs Fupra,#0002,Fupra,0,-1,3,0,0,566,1600,900
Logawa vs Fupra,#0001,Logawa,0,-1,2,0,0,525,1600,900
Logawa vs Fupra,#0002,Fupra,0,1,6,243,4,525,1600,900
Ferilia vs Secarro,#0001,Ferilia,0,-1,1,0,0,250,1600,900
Ferilia vs Secarro,#0002,Secarro,0,1,6,426,5,250,1600,900
Ferilia vs Secarro,#0001,Ferilia,0,-1,4,0,0,313,1600,900
Ferilia vs Secarro,#0002,Secarro,0,1,6,143,2,313,1600,900
Ferilia vs Secarro,#0001,Ferilia,0,-1,4,0,0,643,1600,900
Ferilia vs Secarro,#0002,Secarro,0,1,6,71,2,643,1600,900
Wonus vs Tubos,#0018,Wonus,0,1,6,272,4,610,1600,900
Wonus vs Tubos,#0003,Tubos,0,-1,2,0,0,610,1600,900
Wonus vs Tubos,#0018,Wonus,0,1,6,407,5,366,1600,900
Wonus vs Tubos,#0003,Tubos,0,-1,1,0,0,366,1600,900
Wonus vs Tubos,#0018,Wonus,0,-1,4,0,0,1213,1600,900
Wonus vs Tubos,#0003,Tubos,0,1,6,57,2,1213,1600,900
Buwei vs Nonia,#0017,Buwei,0,1,6,208,4,621,1600,900
Buwei vs Nonia,#0002,Nonia,0,-1,2,0,0,621,1600,900
Buwei vs Nonia,#0017,Buwei,0,-1,4,0,0,1472,1600,900
Buwei vs Nonia,#0002,Nonia,0,1,6,59,2,1472,1600,900
Buwei vs Nonia,#0017,Buwei,0,1,6,145,3,509,1600,900
Buwei vs Nonia,#0002,Nonia,0,-1,3,0,0,509,1600,900
Iuzuno vs Sulara v35.90,#0001,Iuzuno,0,-1,0,0,0,252,1600,900
Iuzuno vs Sulara v35.90,#0002,Sulara v35.90,0,1,6,477,6,252,1600,900
Iuzuno vs Sulara v35.90,#0001,Iuzuno,0,-1,0,0,0,312,1600,900
Iuzuno vs Sulara v35.90,#0002,Sulara v35.90,0,1,6,541,6,312,1600,900
Iuzuno vs Sulara v35.90,#0001,Iuzuno,0,-1,2,0,0,343,1600,900
Iuzuno vs Sulara v35.90,#0002,Sulara v35.90,0,1,6,334,4,343,1600,900
Yayama vs Zuter,#0001,Yayama,0,1,6,111,4,359,1600,900
Yayama vs Zuter,#0003,Zuter,0,-1,2,0,0,359,1600,900
Yayama vs Zuter,#0001,Yayama,0,1,6,366,5,247,1600,900
Yayama vs Zuter,#0003,Zuter,0,-1,1,0,0,247,1600,900
Yayama vs Zuter,#0001,Yayama,0,1,6,337,6,203,1600,900
Yayama vs Zuter,#0003,Zuter,0,-1,0,0,0,203,1600,900
Tenia vs Hunus v28.9,#0002,Tenia,0,-1,2,0,0,408,1600,900
Tenia vs Hunus v28.9,#0001,Hunus v28.9,0,1,6,218,4,408,1600,900
Tenia vs Hunus v28.9,#0002,Tenia,0,-1,3,0,0,432,1600,900
Tenia vs Hunus v28.9,#0001,Hunus v28.9,0,1,6,226,3,432,1600,900
Tenia vs Hunus v28.9,#0002,Tenia,0,-1,5,0,0,1008,1600,900
Tenia vs Hunus v28.9,#0001,Hunus v28.9,0,1,6,167,1,1008,1600,900
Decarro vs Cuvis,#0003,Decarro,0,1,6,358,5,239,1600,900
Decarro vs Cuvis,#0001,Cuvis,0,-1,1,0,0,239,1600,900
Decarro vs Cuvis,#0003,Decarro,0,1,6,236,4,329,1600,900
Decarro vs Cuvis,#0001,Cuvis,0,-1,2,0,0,329,1600,900
Decarro vs Cuvis,#0003,Decarro,0,1,6,387,6,233,1600,900
Decarro vs Cuvis,#0001,Cuvis,0,-1,0,0,0,233,1600,900
Jenides vs Qater,#0001,Jenides,0,-1,2,0,0,272,1600,900
Jenides vs Qater,#0001,Qater,0,1,6,259,4,272,1600,900
Jenides vs Qater,#0001,Jenides,0,1,6,178,3,339,1600,900
Jenides vs Qater,#0001,Qater,0,-1,3,0,0,339,1600,900
Jenides vs Qater,#0001,Jenides,0,-1,5,0,0,354,1600,900
Jenides vs Qater,#0001,Qater,0,1,6,5,1,354,1600,900
Yenus vs Huyama,#0001,Yenus,0,-1,2,0,0,370,1600,900
Yenus vs Huyama,#0002,Huyama,0,1,6,125,4,370,1600,900
Yenus vs Huyama,#0001,Yenus,0,1,6,36,2,503,1600,900
Yenus vs Huyama,#0002,Huyama,0,-1,4,0,0,503,1600,900
Yenus vs Huyama,#0001,Yenus,0,-1,5,0,0,582,1600,900
Yenus vs Huyama,#0002,Huyama,0,1,6,54,1,582,1600,900
Selea vs Qalea,#0021,Selea,0,1,6,213,3,360,1600,900
Selea vs Qalea,#0001,Qalea,0,-1,3,0,0,360,1600,900
Selea vs Qalea,#0021,Selea,0,-1,1,0,0,331,1600,900
Selea vs Qalea,#0001,Qalea,0,1,6,315,5,331,1600,900
Selea vs Qalea,#0021,Selea,0,1,6,131,2,438,1600,900
Selea vs Qalea,#0001,Qalea,0,-1,4,0,0,438,1600,900
Qewei vs Rozuno,#0003,Qewei,0,-1,3,0,0,394,1600,900
Qewei vs Rozuno,#0001,Rozuno,0,1,6,101,3,394,1600,900
Qewei vs Rozuno,#0003,Qewei,0,1,6,92,2,658,1600,900
Qewei vs Rozuno,#0001,Rozuno,0,-1,4,0,0,658,1600,900
Qewei vs Rozuno,#0003,Qewei,0,-1,2,0,0,340,1600,900
Qewei vs Rozuno,#0001,Rozuno,0,1,6,287,4,340,1600,900
Iapra vs Senus Mk XLIX,#0025,Iapra,0,-1,2,0,0,226,1600,900
Iapra vs Senus Mk XLIX,#0001,Senus Mk XLIX,0,1,6,314,4,226,1600,900
Iapra vs Senus Mk XLIX,#0025,Iapra,0,-1,3,0,0,891,1600,900
Iapra vs Senus Mk XLIX,#0001,Senus Mk XLIX,0,1,6,257,3,891,1600,900
Iapra vs Senus Mk XLIX,#0025,Iapra,0,-1,2,0,0,249,1600,900
Iapra vs Senus Mk XLIX,#0001,Senus Mk XLIX,0,1,6,340,4,249,1600,900
Julea vs Monus,#0005,Julea,0,-1,5,0,0,720,1600,900
Julea vs Monus,#0001,Monus,0,1,6,26,1,720,1600,900
Julea vs Monus,#0005,Julea,0,-1,2,0,0,315,1600,900
Julea vs Monus,#0001,Monus,0,1,6,262,4,315,1600,900
Julea vs Monus,#0005,Julea,0,1,6,122,4,393,1600,900
Julea vs Monus,#0001,Monus,0,-1,2,0,0,393,1600,900
Wunus vs Gaphus,#0001,Wunus,0,-1,5,0,0,808,1600,900
Wunus vs Gaphus,#0001,Gaphus,0,1,6,2,1,808,1600,900
Wunus vs Gaphus,#0001,Wunus,0,-1,4,0,0,411,1600,900
Wunus vs Gaphus,#0001,Gaphus,0,1,6,67,2,411,1600,900
Wunus vs Gaphus,#0001,Wunus,0,-1,3,0,0,329,1600,900
Wunus vs Gaphus,#0001,Gaphus,0,1,6,149,3,329,1600,900
Iavis v40.72 vs Qewei Mk XCV,#0019,Iavis v40.72,0,1,6,254,3,338,1600,900
Iavis v40.72 vs Qewei Mk XCV,#0014,Qewei Mk XCV,0,-1,3,0,0,338,1600,900
Iavis v40.72 vs Qewei Mk XCV,#0019,Iavis v40.72,0,1,6,419,4,272,1600,900
Iavis v40.72 vs Qewei Mk XCV,#0014,Qewei Mk XCV,0,-1,2,0,0,272,1600,900
Iavis v40.72 vs Qewei Mk XCV,#0019,Iavis v40.72,0,1,6,411,6,233,1600,900
Iavis v40.72 vs Qewei Mk XCV,#0014,Qewei Mk XCV,0,-1,0,0,0,233,1600,900
Ronus v28.11 vs Later,#0001,Ronus v28.11,0,1,6,254,4,350,1600,900
Ronus v28.11 vs Later,#0001,Later,0,-1,2,0,0,350,1600,900
Ronus v28.11 vs Later,#0001,Ronus v28.11,0,-1,3,0,0,338,1600,900
Ronus v28.11 vs Later,#0001,Later,0,1,6,203,3,338,1600,900
Ronus v28.11 vs Later,#0001,Ronus v28.11,0,1,6,327,5,317,1600,900
Ronus v28.11 vs Later,#0001,Later,0,-1,1,0,0,317,1600,900
Dovis v46.22 vs Futis,#0002,Dovis v46.22,0,1,6,110,3,295,1600,900
Dovis v46.22 vs Futis,#0002,Futis,0,-1,3,0,0,295,1600,900
Dovis v46.22 vs Futis,#0002,Dovis v46.22,0,-1,4,0,0,683,1600,900
Dovis v46.22 vs Futis,#0002,Futis,0,1,6,60,2,683,1600,900
Dovis v46.22 vs Futis,#0002,Dovis v46.22,0,-1,1,0,0,290,1600,900
Dovis v46.22 vs Futis,#0002,Futis,0,1,6,229,5,290,1600,900
Fuwei vs Wahiri Mk LXXIV,#0002,Fuwei,0,1,6,272,4,363,1600,900
Fuwei vs Wahiri Mk LXXIV,#0003,Wahiri Mk LXXIV,0,-1,2,0,0,363,1600,900
Fuwei vs Wahiri Mk LXXIV,#0002,Fuwei,0,1,6,82,2,639,1600,900
Fuwei vs Wahiri Mk LXXIV,#0003,Wahiri Mk LXXIV,0,-1,4,0,0,639,1600,900
Fuwei vs Wahiri Mk LXXIV,#0002,Fuwei,0,1,6,66,2,652,1600,900
Fuwei vs Wahiri Mk LXXIV,#0003,Wahiri Mk LXXIV,0,-1,4,0,0,652,1600,900
Vathea vs Purilia Mk XXXV,#0002,Vathea,0,-1,3,0,0,295,1600,900
Vathea vs Purilia Mk XXXV,#0016,Purilia Mk XXXV,0,1,6,78,3,295,1600,900
Vathea vs Purilia Mk XXXV,#0002,Vathea,0,1,6,284,6,224,1600,900
Vathea vs Purilia Mk XXXV,#0016,Purilia Mk XXXV,0,-1,0,0,0,224,1600,900
Vathea vs Purilia Mk XXXV,#0002,Vathea,0,1,6,309,5,249,1600,900
Vathea vs Purilia Mk XXXV,#0016,Purilia Mk XXXV,0,-1,1,0,0,249,1600,900
Futer vs Halea v22.63,#0001,Futer,0,-1,0,0,0,205,1600,900
Futer vs Halea v22.63,#0001,Halea v22.63,0,1,6,367,6,205,1600,900
Futer vs Halea v22.63,#0001,Futer,0,-1,1,0,0,263,1600,900
Futer vs Halea v22.63,#0001,Halea v22.63,0,1,6,188,5,263,1600,900
Futer vs Halea v22.63,#0001,Futer,0,-1,2,0,0,365,1600,900
Futer vs Halea v22.63,#0001,Halea v22.63,0,1,6,154,4,365,1600,900
Yutania vs Guthea,#0001,Yutania,0,1,6,286,4,357,1600,900
Yutania vs Guthea,#0002,Guthea,0,-1,2,0,0,357,1600,900
Yutania vs Guthea,#0001,Yutania,0,-1,4,0,0,744,1600,900
Yutania vs Guthea,#0002,Guthea,0,1,6,163,2,744,1600,900
Yutania vs Guthea,#0001,Yutania,0,-1,1,0,0,485,1600,900
Yutania vs Guthea,#0002,Guthea,0,1,6,213,5,485,1600,900
Tonides vs Rugawa,#0004,Tonides,0,-1,2,0,0,365,1600,900
Tonides vs Rugawa,#0001,Rugawa,0,1,6,387,4,365,1600,900
Tonides vs Rugawa,#0004,Tonides,0,1,6,35,1,404,1600,900
Tonides vs Rugawa,#0001,Rugawa,0,-1,5,0,0,404,1600,900
Tonides vs Rugawa,#0004,Tonides,0,-1,1,0,0,274,1600,900
Tonides vs Rugawa,#0001,Rugawa,0,1,6,334,5,274,1600,900
Toliv v6.73 vs Xocury,#0003,Toliv v6.73,0,-1,2,0,0,417,1600,900
Toliv v6.73 vs Xocury,#0010,Xocury,0,1,6,172,4,417,1600,900
Toliv v6.73 vs Xocury,#0003,Toliv v6.73,0,1,6,279,4,329,1600,900
Toliv v6.73 vs Xocury,#0010,Xocury,0,-1,2,0,0,329,1600,900
Toliv v6.73 vs Xocury,#0003,Toliv v6.73,0,1,6,248,4,482,1600,900
Toliv v6.73 vs Xocury,#0010,Xocury,0,-1,2,0,0,482,1600,900
Cotania vs Wuturn v18.96,#0005,Cotania,0,-1,1,0,0,276,1600,900
Cotania vs Wuturn v18.96,#0005,Wuturn v18.96,0,1,6,269,5,276,1600,900
Cotania vs Wuturn v18.96,#0005,Cotania,0,-1,1,0,0,292,1600,900
Cotania vs Wuturn v18.96,#0005,Wuturn v18.96,0,1,6,422,5,292,1600,900
Cotania vs Wuturn v18.96,#0005,Cotania,0,-1,4,0,0,455,1600,900
Cotania vs Wuturn v18.96,#0005,Wuturn v18.96,0,1,6,109,2,455,1600,900
Nostea vs Fucury,#0007,Nostea,0,-1,3,0,0,655,1600,900
Nostea vs Fucury,#0002,Fucury,0,1,6,138,3,655,1600,900
Nostea vs Fucury,#0007,Nostea,0,-1,5,0,0,1314,1600,900
Nostea vs Fucury,#0002,Fucury,0,1,6,21,1,1314,1600,900
Nostea vs Fucury,#0007,Nostea,0,1,6,144,2,1718,1600,900
Nostea vs Fucury,#0002,Fucury,0,-1,4,0,0,1718,1600,900
Lanus vs Suria Mk XCVII,#0006,Lanus,0,1,6,330,4,274,1600,900
Lanus vs Suria Mk XCVII,#0001,Suria Mk XCVII,0,-1,2,0,0,274,1600,900
Lanus vs Suria Mk XCVII,#0006,Lanus,0,1,6,202,3,553,1600,900
Lanus vs Suria Mk XCVII,#0001,Suria Mk XCVII,0,-1,3,0,0,553,1600,900
Lanus vs Suria Mk XCVII,#0006,Lanus,0,1,6,173,3,538,1600,900
Lanus vs Suria Mk XCVII,#0001,Suria Mk XCVII,0,-1,3,0,0,538,1600,900
Pecury vs Pucury v46.28,#0004,Pecury,0,-1,1,0,0,424,1600,900
Pecury vs Pucury v46.28,#0001,Pucury v46.28,0,1,6,236,5,424,1600,900
Pecury vs Pucury v46.28,#0004,Pecury,0,-1,1,0,0,388,1600,900
Pecury vs Pucury v46.28,#0001,Pucury v46.28,0,1,6,303,5,388,1600,900
Pecury vs Pucury v46.28,#0004,Pecury,0,-1,3,0,0,249,1600,900
Pecury vs Pucury v46.28,#0001,Pucury v46.28,0,1,6,134,3,249,1600,900
Haruta Mk XLIX vs Tepra,#0001,Haruta Mk XLIX,0,1,6,346,4,338,1600,900
Haruta Mk XLIX vs Tepra,#0008,Tepra,0,-1,2,0,0,338,1600,900
Haruta Mk XLIX vs Tepra,#0001,Haruta Mk XLIX,0,1,6,299,4,489,1600,900
Haruta Mk XLIX vs Tepra,#0008,Tepra,0,-1,2,0,0,489,1600,900
Haruta Mk XLIX vs Tepra,#0001,Haruta Mk XLIX,0,1,6,272,5,322,1600,900
Haruta Mk XLIX vs Tepra,#0008,Tepra,0,-1,1,0,0,322,1600,900
Wuwei v12.30 vs Qustea,#0011,Wuwei v12.30,0,1,6,162,4,371,1600,900
Wuwei v12.30 vs Qustea,#0002,Qustea,0,-1,2,0,0,371,1600,900
Wuwei v12.30 vs Qustea,#0011,Wuwei v12.30,0,1,6,9,1,600,1600,900
Wuwei v12.30 vs Qustea,#0002,Qustea,0,-1,5,0,0,600,1600,900
Wuwei v12.30 vs Qustea,#0011,Wuwei v12.30,0,-1,2,0,0,324,1600,900
Wuwei v12.30 vs Qustea,#0002,Qustea,0,1,6,117,4,324,1600,900
Potera vs Fabos,#0001,Potera,0,-1,2,0,0,279,1600,900
Potera vs Fabos,#0001,Fabos,0,1,6,184,4,279,1600,900
Potera vs Fabos,#0001,Potera,0,-1,2,0,0,468,1600,900
Potera vs Fabos,#0001,Fabos,0,1,6,207,4,468,1600,900
Potera vs Fabos,#0001,Potera,0,-1,4,0,0,416,1600,900
Potera vs Fabos,#0001,Fabos,0,1,6,112,2,416,1600,900
Manope Mk XXXVII vs Huthea,#0023,Manope Mk XXXVII,0,-1,4,0,0,478,1600,900
Manope Mk XXXVII vs Huthea,#0003,Huthea,0,1,6,47,2,478,1600,900
Manope Mk XXXVII vs Huthea,#0023,Manope Mk XXXVII,0,-1,2,0,0,379,1600,900
Manope Mk XXXVII vs Huthea,#0003,Huthea,0,1,6,123,4,379,1600,900
Manope Mk XXXVII vs Huthea,#0023,Manope Mk XXXVII,0,1,6,81,2,419,1600,900
Manope Mk XXXVII vs Huthea,#0003,Huthea,0,-1,4,0,0,419,1600,900
Humia vs Bonope,#0020,Humia,0,-1,1,0,0,290,1600,900
Humia vs Bonope,#0001,Bonope,0,1,6,232,5,290,1600,900
Humia vs Bonope,#0020,Humia,0,1,6,270,4,801,1600,900
Humia vs Bonope,#0001,Bonope,0,-1,2,0,0,801,1600,900
Humia vs Bonope,#0020,Humia,0,1,6,191,4,321,1600,900
Humia vs Bonope,#0001,Bonope,0,-1,2,0,0,321,1600,900
Yestea vs Vophus,#0002,Yestea,0,-1,3,0,0,306,1600,900
Yestea vs Vophus,#0002,Vophus,0,1,6,58,3,306,1600,900
Yestea vs Vophus,#0002,Yestea,0,1,6,148,4,432,1600,900
Yestea vs Vophus,#0002,Vophus,0,-1,2,0,0,432,1600,900
Yestea vs Vophus,#0002,Yestea,0,-1,5,0,0,1186,1600,900
Yestea vs Vophus,#0002,Vophus,0,1,6,19,1,1186,1600,900
Henerth Mk VIII vs Lacarro,#0001,Henerth Mk VIII,0,-1,5,0,0,934,1600,900
Henerth Mk VIII vs Lacarro,#0001,Lacarro,0,1,6,33,1,934,1600,900
Henerth Mk VIII vs Lacarro,#0001,Henerth Mk VIII,0,-1,4,0,0,652,1600,900
Henerth Mk VIII vs Lacarro,#0001,Lacarro,0,1,6,59,2,652,1600,900
Henerth Mk VIII vs Lacarro,#0001,Henerth Mk VIII,0,1,6,151,3,617,1600,900
Henerth Mk VIII vs Lacarro,#0001,Lacarro,0,-1,3,0,0,617,1600,900
Peturn vs Wuter Mk XVII,#0003,Peturn,0,-1,4,0,0,315,1600,900
Peturn vs Wuter Mk XVII,#0002,Wuter Mk XVII,0,1,6,47,2,315,1600,900
Peturn vs Wuter Mk XVII,#0003,Peturn,0,-1,2,0,0,421,1600,900
Peturn vs Wuter Mk XVII,#0002,Wuter Mk XVII,0,1,6,257,4,421,1600,900
Peturn vs Wuter Mk XVII,#0003,Peturn,0,1,6,76,2,405,1600,900
Peturn vs Wuter Mk XVII,#0002,Wuter Mk XVII,0,-1,4,0,0,405,1600,900
Dutune vs Vucarro v33.11,#0001,Dutune,0,1,6,234,3,682,1600,900
Dutune vs Vucarro v33.11,#0002,Vucarro v33.11,0,-1,3,0,0,682,1600,900
Dutune vs Vucarro v33.11,#0001,Dutune,0,-1,4,0,0,726,1600,900
Dutune vs Vucarro v33.11,#0002,Vucarro v33.11,0,1,6,113,2,726,1600,900
Dutune vs Vucarro v33.11,#0001,Dutune,0,1,6,97,3,462,1600,900
Dutune vs Vucarro v33.11,#0002,Vucarro v33.11,0,-1,3,0,0,462,1600,900
Qaturn vs Yutera Mk LXXXIV,#0001,Qaturn,0,1,6,105,1,1104,1600,900
Qaturn vs Yutera Mk LXXXIV,#0012,Yutera Mk LXXXIV,0,-1,5,0,0,1104,1600,900
Qaturn vs Yutera Mk LXXXIV,#0001,Qaturn,0,1,6,193,4,338,1600,900
Qaturn vs Yutera Mk LXXXIV,#0012,Yutera Mk LXXXIV,0,-1,2,0,0,338,1600,900
Qaturn vs Yutera Mk LXXXIV,#0001,Qaturn,0,1,6,365,4,305,1600,900
Qaturn vs Yutera Mk LXXXIV,#0012,Yutera Mk LXXXIV,0,-1,2,0,0,305,1600,900
Ienov vs Megantu,#0001,Ienov,0,1,6,201,4,406,1600,900
Ienov vs Megantu,#0001,Megantu,0,-1,2,0,0,406,1600,900
Ienov vs Megantu,#0001,Ienov,0,1,6,435,6,275,1600,900
Ienov vs Megantu,#0001,Megantu,0,-1,0,0,0,275,1600,900
Ienov vs Megantu,#0001,Ienov,0,1,6,387,5,775,1600,900
Ienov vs Megantu,#0001,Megantu,0,-1,1,0,0,775,1600,900
Selia vs Xaturn,#0001,Selia,0,1,6,188,3,365,1600,900
Selia vs Xaturn,#0001,Xaturn,0,-1,3,0,0,365,1600,900
Selia vs Xaturn,#0001,Selia,0,-1,5,0,0,945,1600,900
Selia vs Xaturn,#0001,Xaturn,0,1,6,48,1,945,1600,900
Selia vs Xaturn,#0001,Selia,0,-1,4,0,0,479,1600,900
Selia vs Xaturn,#0001,Xaturn,0,1,6,133,2,479,1600,900
Qunus vs Nutera,#0001,Qunus,0,1,6,70,2,425,1600,900
Qunus vs Nutera,#0002,Nutera,0,-1,4,0,0,425,1600,900
Qunus vs Nutera,#0001,Qunus,0,-1,4,0,0,946,1600,900
Qunus vs Nutera,#0002,Nutera,0,1,6,20,2,946,1600,900
Qunus vs Nutera,#0001,Qunus,0,1,6,139,2,423,1600,900
Qunus vs Nutera,#0002,Nutera,0,-1,4,0,0,423,1600,900
Nalea v36.5 vs Tewei v11.69,#0001,Nalea v36.5,0,-1,4,0,0,413,1600,900
Nalea v36.5 vs Tewei v11.69,#0013,Tewei v11.69,0,1,6,129,2,413,1600,900
Nalea v36.5 vs Tewei v11.69,#0001,Nalea v36.5,0,1,6,104,3,550,1600,900
Nalea v36.5 vs Tewei v11.69,#0013,Tewei v11.69,0,-1,3,0,0,550,1600,900
Nalea v36.5 vs Tewei v11.69,#0001,Nalea v36.5,0,-1,4,0,0,410,1600,900
Nalea v36.5 vs Tewei v11.69,#0013,Tewei v11.69,0,1,6,150,2,410,1600,900
Iavis v40.72 vs Fupra,#0019,Iavis v40.72,0,1,6,232,4,423,1600,900
Iavis v40.72 vs Fupra,#0002,Fupra,0,-1,2,0,0,423,1600,900
Iavis v40.72 vs Fupra,#0019,Iavis v40.72,0,-1,5,0,0,585,1600,900
Iavis v40.72 vs Fupra,#0002,Fupra,0,1,6,59,1,585,1600,900
Iavis v40.72 vs Fupra,#0019,Iavis v40.72,0,1,6,4,1,1209,1600,900
Iavis v40.72 vs Fupra,#0002,Fupra,0,-1,5,0,0,1209,1600,900
Secarro vs Huyama,#0002,Secarro,0,-1,0,0,0,260,1600,900
Secarro vs Huyama,#0002,Huyama,0,1,6,404,6,260,1600,900
Secarro vs Huyama,#0002,Secarro,0,-1,3,0,0,569,1600,900
Secarro vs Huyama,#0002,Huyama,0,1,6,140,3,569,1600,900
Secarro vs Huyama,#0002,Secarro,0,-1,0,0,0,256,1600,900
Secarro vs Huyama,#0002,Huyama,0,1,6,333,6,256,1600,900
Sulara v35.90 vs Wonus,#0002,Sulara v35.90,0,-1,0,0,0,470,1600,900
Sulara v35.90 vs Wonus,#0018,Wonus,0,1,6,300,6,470,1600,900
Sulara v35.90 vs Wonus,#0002,Sulara v35.90,0,1,6,303,5,433,1600,900
Sulara v35.90 vs Wonus,#0018,Wonus,0,-1,1,0,0,433,1600,900
Sulara v35.90 vs Wonus,#0002,Sulara v35.90,0,1,6,414,6,319,1600,900
Sulara v35.90 vs Wonus,#0018,Wonus,0,-1,0,0,0,319,1600,900
Monus vs Senus Mk XLIX,#0001,Monus,0,-1,1,0,0,444,1600,900
Monus vs Senus Mk XLIX,#0001,Senus Mk XLIX,0,1,6,357,5,444,1600,900
Monus vs Senus Mk XLIX,#0001,Monus,0,1,6,206,4,276,1600,900
Monus vs Senus Mk XLIX,#0001,Senus Mk XLIX,0,-1,2,0,0,276,1600,900
Monus vs Senus Mk XLIX,#0001,Monus,0,-1,2,0,0,536,1600,900
