uid,number,name,rank,wld,kills,health,survivingDrones,roundTime,width,height
SCElFa,#0001,Squadron Gaphus,15,-1,5,0,0,414,1240,720
l7NQcZ,#0001,Squadron Gaphus,0,1,6,266,4,278,1240,720
l7NQcZ,#0001,Squadron Gaphus,1,1,6,270,5,240,1240,720
l7NQcZ,#0001,Squadron Gaphus,2,1,6,230,5,217,1240,720
l7NQcZ,#0001,Squadron Gaphus,3,-1,1,0,0,341,1240,720
dQ4x4u,#0002,Squadron Nonia,0,1,6,140,3,373,1240,720
dQ4x4u,#0002,Squadron Nonia,1,1,6,314,4,317,1240,720
dQ4x4u,#0002,Squadron Nonia,2,1,6,82,2,357,1240,720
dQ4x4u,#0002,Squadron Nonia,3,1,6,238,5,446,1240,720
dQ4x4u,#0002,Squadron Nonia,4,1,6,577,6,195,1240,720
dQ4x4u,#0002,Squadron Nonia,5,1,6,194,5,362,1240,720
dQ4x4u,#0002,Squadron Nonia,6,1,6,317,5,317,1240,720
dQ4x4u,#0002,Squadron Nonia,7,1,6,330,5,303,1240,720
dQ4x4u,#0002,Squadron Nonia,8,1,6,111,3,365,1240,720
dQ4x4u,#0002,Squadron Nonia,9,1,6,298,4,397,1240,720
dQ4x4u,#0002,Squadron Nonia,10,-1,3,0,0,449,1240,720
GBEi3g,#0002,Squadron Nonia,0,1,6,141,3,350,1240,720
GBEi3g,#0002,Squadron Nonia,1,1,6,308,5,235,1240,720
GBEi3g,#0002,Squadron Nonia,2,1,6,184,5,297,1240,720
GBEi3g,#0002,Squadron Nonia,3,1,6,104,3,548,1240,720
GBEi3g,#0002,Squadron Nonia,4,1,6,378,5,281,1240,720
GBEi3g,#0002,Squadron Nonia,5,1,6,192,4,321,1240,720
GBEi3g,#0002,Squadron Nonia,6,1,6,366,4,337,1240,720
GBEi3g,#0002,Squadron Nonia,7,1,6,266,5,233,1240,720
GBEi3g,#0002,Squadron Nonia,8,1,6,240,4,433,1240,720
GBEi3g,#0002,Squadron Nonia,9,1,6,173,5,376,1240,720
GBEi3g,#0002,Squadron Nonia,10,1,6,278,4,319,1240,720
GBEi3g,#0002,Squadron Nonia,11,1,6,53,3,347,1240,720
GBEi3g,#0002,Squadron Nonia,12,1,6,337,4,394,1240,720
GBEi3g,#0002,Squadron Nonia,13,1,6,164,3,396,1240,720
GBEi3g,#0002,Squadron Nonia,14,-1,5,0,0,313,1240,720
rTM6GZ,#0002,Squadron Nonia,0,1,6,126,3,345,1240,720
rTM6GZ,#0002,Squadron Nonia,1,1,6,196,2,669,1240,720
rTM6GZ,#0002,Squadron Nonia,2,1,6,182,4,319,1240,720
rTM6GZ,#0002,Squadron Nonia,3,1,6,202,4,420,1240,720
rTM6GZ,#0002,Squadron Nonia,4,1,6,278,3,312,1240,720
rTM6GZ,#0002,Squadron Nonia,5,1,6,216,4,395,1240,720
rTM6GZ,#0002,Squadron Nonia,6,-1,4,0,0,1044,1240,720
EE3yG8,#0002,Squadron Nonia,0,1,6,353,6,302,1240,720
EE3yG8,#0002,Squadron Nonia,1,1,6,336,4,322,1240,720
EE3yG8,#0002,Squadron Nonia,2,1,6,237,3,374,1240,720
EE3yG8,#0002,Squadron Nonia,3,1,6,259,4,435,1240,720
EE3yG8,#0002,Squadron Nonia,4,1,6,369,5,252,1240,720
EE3yG8,#0002,Squadron Nonia,5,1,6,520,6,266,1240,720
EE3yG8,#0002,Squadron Nonia,6,1,6,248,4,385,1240,720
EE3yG8,#0002,Squadron Nonia,7,1,6,10,2,528,1240,720
EE3yG8,#0002,Squadron Nonia,8,1,6,355,5,270,1240,720
EE3yG8,#0002,Squadron Nonia,9,1,6,103,3,453,1240,720
EE3yG8,#0002,Squadron Nonia,10,1,6,178,4,314,1240,720
EE3yG8,#0002,Squadron Nonia,11,1,6,120,2,321,1240,720
EE3yG8,#0002,Squadron Nonia,12,-1,5,0,0,484,1240,720
dJeJq1,#0002,Squadron Nonia,0,1,6,352,6,255,1240,720
dJeJq1,#0002,Squadron Nonia,1,1,6,378,4,370,1240,720
dJeJq1,#0002,Squadron Nonia,2,1,6,450,5,361,1240,720
dJeJq1,#0002,Squadron Nonia,3,1,6,180,3,511,1240,720
dJeJq1,#0002,Squadron Nonia,4,1,6,449,6,286,1240,720
dJeJq1,#0002,Squadron Nonia,5,1,6,382,4,605,1240,720
dJeJq1,#0002,Squadron Nonia,6,1,6,355,6,324,1240,720
dJeJq1,#0002,Squadron Nonia,7,1,6,308,4,389,1240,720
dJeJq1,#0002,Squadron Nonia,8,-1,3,0,0,443,1240,720
EWPgnc,#0003,Squadron Tubos,0,1,6,355,4,366,1240,720
EWPgnc,#0003,Squadron Tubos,1,1,6,521,4,280,1240,720
EWPgnc,#0003,Squadron Tubos,2,1,6,179,2,374,1240,720
EWPgnc,#0003,Squadron Tubos,3,-1,2,0,0,350,1240,720
dydZbr,#0003,Squadron Tubos,0,-1,2,0,0,383,1240,720
mymiyF,#0003,Squadron Tubos,0,1,6,118,2,505,1240,720
mymiyF,#0003,Squadron Tubos,1,1,6,245,5,265,1240,720
mymiyF,#0003,Squadron Tubos,2,-1,4,0,0,447,1240,720
yKcmVI,#0003,Squadron Tubos,0,1,6,267,5,327,1240,720
yKcmVI,#0003,Squadron Tubos,1,1,6,426,6,326,1240,720
yKcmVI,#0003,Squadron Tubos,2,1,6,280,4,313,1240,720
yKcmVI,#0003,Squadron Tubos,3,-1,5,0,0,775,1240,720
6amsi1,#0003,Squadron Tubos,0,1,6,318,5,424,1240,720
6amsi1,#0003,Squadron Tubos,1,1,6,294,5,315,1240,720
6amsi1,#0003,Squadron Tubos,2,1,6,190,4,341,1240,720
6amsi1,#0003,Squadron Tubos,3,-1,2,0,0,371,1240,720
BoTjCl,#0004,Squadron Pecury,0,-1,2,0,0,250,1240,720
wlEx6K,#0004,Squadron Pecury,0,-1,2,0,0,247,1240,720
PVzFSG,#0004,Squadron Pecury,0,-1,5,0,0,430,1240,720
d8gK0s,#0004,Squadron Pecury,0,-1,1,0,0,231,1240,720
0iqMsx,#0004,Squadron Pecury,0,-1,0,0,0,213,1240,720
l2R6Nt,#0005,Squadron Cotania,0,-1,2,0,0,401,1240,720
5XEKRj,#0005,Squadron Cotania,0,-1,0,0,0,244,1240,720
FGUX2Y,#0005,Squadron Cotania,0,1,6,8,2,381,1240,720
FGUX2Y,#0005,Squadron Cotania,1,-1,3,0,0,465,1240,720
xGxV9f,#0005,Squadron Cotania,0,1,6,20,1,629,1240,720
xGxV9f,#0005,Squadron Cotania,1,1,6,36,1,1814,1240,720
xGxV9f,#0005,Squadron Cotania,2,-1,2,0,0,319,1240,720
xRFeBu,#0005,Squadron Cotania,0,-1,3,0,0,228,1240,720
kgaJ9c,#0006,Squadron Sophus,0,1,6,179,4,229,1240,720
kgaJ9c,#0006,Squadron Sophus,1,1,6,225,4,246,1240,720
kgaJ9c,#0006,Squadron Sophus,2,-1,2,0,0,394,1240,720
FEovXV,#0006,Squadron Sophus,0,-1,5,0,0,613,1240,720
Vp0SeM,#0006,Squadron Sophus,0,-1,2,0,0,327,1240,720
dQjNWC,#0006,Squadron Sophus,0,-1,2,0,0,300,1240,720
IZjVpq,#0006,Squadron Sophus,0,1,6,268,4,253,1240,720
IZjVpq,#0006,Squadron Sophus,1,-1,5,0,0,440,1240,720
fqZUrq,#0007,Squadron Nostea,0,-1,3,0,0,353,1240,720
2TYpFz,#0007,Squadron Nostea,0,-1,4,0,0,558,1240,720
2EH1WH,#0007,Squadron Nostea,0,1,6,153,3,379,1240,720
2EH1WH,#0007,Squadron Nostea,1,1,6,309,5,316,1240,720
2EH1WH,#0007,Squadron Nostea,2,1,6,187,3,430,1240,720
2EH1WH,#0007,Squadron Nostea,3,-1,2,0,0,434,1240,720
5Gr1ga,#0007,Squadron Nostea,0,1,6,159,2,560,1240,720
5Gr1ga,#0007,Squadron Nostea,1,1,6,157,2,592,1240,720
5Gr1ga,#0007,Squadron Nostea,2,-1,2,0,0,459,1240,720
rxBsEB,#0007,Squadron Nostea,0,1,6,199,3,319,1240,720
rxBsEB,#0007,Squadron Nostea,1,1,6,321,5,409,1240,720
rxBsEB,#0007,Squadron Nostea,2,1,6,265,5,340,1240,720
rxBsEB,#0007,Squadron Nostea,3,-1,3,0,0,606,1240,720
A2zN8g,#0008,Squadron Tepra,0,-1,4,0,0,389,1240,720
EEB8nT,#0008,Squadron Tepra,0,1,6,149,3,359,1240,720
EEB8nT,#0008,Squadron Tepra,1,1,6,237,4,342,1240,720
EEB8nT,#0008,Squadron Tepra,2,-1,3,0,0,463,1240,720
en3lBv,#0008,Squadron Tepra,0,-1,2,0,0,379,1240,720
V1kX0Z,#0008,Squadron Tepra,0,-1,4,0,0,414,1240,720
9WTmzN,#0008,Squadron Tepra,0,-1,3,0,0,389,1240,720
UO21MG,#0009,Squadron Relia v12.42,0,-1,3,0,0,349,1240,720
CNwedQ,#0009,Squadron Relia v12.42,0,1,6,187,6,219,1240,720
CNwedQ,#0009,Squadron Relia v12.42,1,-1,4,0,0,417,1240,720
JpW2ox,#0009,Squadron Relia v12.42,0,-1,2,0,0,252,1240,720
Y9QNQf,#0009,Squadron Relia v12.42,0,1,6,158,4,242,1240,720
Y9QNQf,#0009,Squadron Relia v12.42,1,1,6,232,5,247,1240,720
Y9QNQf,#0009,Squadron Relia v12.42,2,1,6,43,2,297,1240,720
Y9QNQf,#0009,Squadron Relia v12.42,3,-1,2,0,0,308,1240,720
5DIeEM,#0009,Squadron Relia v12.42,0,-1,4,0,0,297,1240,720
NJTbyA,#0010,Squadron Xocury,0,-1,4,0,0,415,1240,720
FpR5VK,#0010,Squadron Xocury,0,1,6,125,4,384,1240,720
FpR5VK,#0010,Squadron Xocury,1,-1,0,0,0,293,1240,720
JNIzph,#0010,Squadron Xocury,0,-1,5,0,0,541,1240,720
fczmzg,#0010,Squadron Xocury,0,1,6,36,3,380,1240,720
fczmzg,#0010,Squadron Xocury,1,-1,3,0,0,310,1240,720
ZZB43W,#0010,Squadron Xocury,0,-1,0,0,0,221,1240,720
SQ2oNS,#0011,Squadron Wuwei v12.30,0,1,6,73,2,310,1240,720
SQ2oNS,#0011,Squadron Wuwei v12.30,1,-1,1,0,0,378,1240,720
palRgU,#0011,Squadron Wuwei v12.30,0,-1,1,0,0,299,1240,720
1SlSoD,#0011,Squadron Wuwei v12.30,0,1,6,79,3,291,1240,720
1SlSoD,#0011,Squadron Wuwei v12.30,1,-1,2,0,0,296,1240,720
H1GEfL,#0011,Squadron Wuwei v12.30,0,-1,3,0,0,297,1240,720
NcJsfq,#0011,Squadron Wuwei v12.30,0,-1,3,0,0,390,1240,720
T2Pk3i,#0012,Squadron Yutera Mk LXXXIV,0,-1,2,0,0,228,1240,720
9qH6GY,#0012,Squadron Yutera Mk LXXXIV,0,-1,2,0,0,249,1240,720
hH7Z8l,#0012,Squadron Yutera Mk LXXXIV,0,1,6,101,3,398,1240,720
hH7Z8l,#0012,Squadron Yutera Mk LXXXIV,1,1,6,136,4,354,1240,720
hH7Z8l,#0012,Squadron Yutera Mk LXXXIV,2,-1,3,0,0,328,1240,720
LAIAA1,#0012,Squadron Yutera Mk LXXXIV,0,1,6,55,2,431,1240,720
LAIAA1,#0012,Squadron Yutera Mk LXXXIV,1,-1,5,0,0,643,1240,720
lLsPJj,#0012,Squadron Yutera Mk LXXXIV,0,-1,3,0,0,290,1240,720
LItT7V,#0013,Squadron Tewei v11.69,0,1,6,311,6,242,1240,720
LItT7V,#0013,Squadron Tewei v11.69,1,1,6,367,5,242,1240,720
LItT7V,#0013,Squadron Tewei v11.69,2,1,6,380,6,219,1240,720
LItT7V,#0013,Squadron Tewei v11.69,3,1,6,346,4,256,1240,720
LItT7V,#0013,Squadron Tewei v11.69,4,1,6,447,6,173,1240,720
LItT7V,#0013,Squadron Tewei v11.69,5,1,6,339,4,291,1240,720
LItT7V,#0013,Squadron Tewei v11.69,6,1,6,518,5,237,1240,720
LItT7V,#0013,Squadron Tewei v11.69,7,1,6,232,3,343,1240,720
LItT7V,#0013,Squadron Tewei v11.69,8,1,6,519,6,250,1240,720
LItT7V,#0013,Squadron Tewei v11.69,9,1,6,262,4,255,1240,720
LItT7V,#0013,Squadron Tewei v11.69,10,1,6,379,4,267,1240,720
LItT7V,#0013,Squadron Tewei v11.69,11,1,6,276,4,236,1240,720
LItT7V,#0013,Squadron Tewei v11.69,12,1,6,299,4,309,1240,720
LItT7V,#0013,Squadron Tewei v11.69,13,1,6,454,6,215,1240,720
LItT7V,#0013,Squadron Tewei v11.69,14,1,6,289,5,262,1240,720
LItT7V,#0013,Squadron Tewei v11.69,15,1,6,293,6,291,1240,720
LItT7V,#0013,Squadron Tewei v11.69,16,1,6,423,5,188,1240,720
LItT7V,#0013,Squadron Tewei v11.69,17,1,6,363,4,266,1240,720
LItT7V,#0013,Squadron Tewei v11.69,18,1,6,298,4,299,1240,720
LItT7V,#0013,Squadron Tewei v11.69,19,1,6,235,2,398,1240,720
LItT7V,#0013,Squadron Tewei v11.69,20,1,6,335,5,227,1240,720
LItT7V,#0013,Squadron Tewei v11.69,21,1,6,161,3,356,1240,720
LItT7V,#0013,Squadron Tewei v11.69,22,1,6,457,6,236,1240,720
LItT7V,#0013,Squadron Tewei v11.69,23,1,6,327,5,258,1240,720
LItT7V,#0013,Squadron Tewei v11.69,24,1,6,193,4,353,1240,720
LItT7V,#0013,Squadron Tewei v11.69,25,1,6,74,3,336,1240,720
LItT7V,#0013,Squadron Tewei v11.69,26,1,6,458,6,226,1240,720
LItT7V,#0013,Squadron Tewei v11.69,27,1,6,316,4,374,1240,720
LItT7V,#0013,Squadron Tewei v11.69,28,1,6,277,4,294,1240,720
LItT7V,#0013,Squadron Tewei v11.69,29,-1,4,0,0,470,1240,720
rFfE3X,#0013,Squadron Tewei v11.69,0,1,6,367,4,240,1240,720
rFfE3X,#0013,Squadron Tewei v11.69,1,1,6,323,5,236,1240,720
rFfE3X,#0013,Squadron Tewei v11.69,2,1,6,500,5,227,1240,720
rFfE3X,#0013,Squadron Tewei v11.69,3,-1,3,0,0,438,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,0,1,6,244,3,278,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,1,1,6,297,5,267,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,2,1,6,499,6,220,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,3,1,6,413,4,235,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,4,1,6,277,4,315,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,5,1,6,328,4,245,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,6,1,6,532,5,241,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,7,1,6,358,4,278,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,8,1,6,274,5,329,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,9,1,6,450,6,500,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,10,1,6,495,5,235,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,11,1,6,477,6,188,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,12,1,6,157,3,398,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,13,1,6,262,4,467,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,14,1,6,289,3,290,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,15,1,6,320,5,311,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,16,1,6,485,6,155,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,17,1,6,461,5,285,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,18,1,6,136,4,324,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,19,1,6,158,3,396,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,20,1,6,55,2,335,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,21,1,6,324,4,263,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,22,1,6,488,6,250,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,23,1,6,287,4,284,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,24,1,6,482,6,273,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,25,1,6,334,5,271,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,26,1,6,399,6,272,1240,720
Ff4GvU,#0013,Squadron Tewei v11.69,27,-1,2,0,0,320,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,0,1,6,359,5,257,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,1,1,6,435,5,235,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,2,1,6,378,6,216,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,3,1,6,407,6,257,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,4,1,6,401,5,250,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,5,1,6,425,5,216,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,6,1,6,258,5,318,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,7,1,6,346,6,201,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,8,1,6,579,6,165,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,9,1,6,341,4,243,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,10,1,6,491,5,250,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,11,1,6,177,3,359,1240,720
R2bxj3,#0013,Squadron Tewei v11.69,12,-1,2,0,0,414,1240,720
epByK5,#0013,Squadron Tewei v11.69,0,1,6,394,6,194,1240,720
epByK5,#0013,Squadron Tewei v11.69,1,1,6,581,6,191,1240,720
epByK5,#0013,Squadron Tewei v11.69,2,1,6,291,5,324,1240,720
epByK5,#0013,Squadron Tewei v11.69,3,1,6,430,6,274,1240,720
epByK5,#0013,Squadron Tewei v11.69,4,1,6,411,5,174,1240,720
epByK5,#0013,Squadron Tewei v11.69,5,1,6,349,4,232,1240,720
epByK5,#0013,Squadron Tewei v11.69,6,1,6,488,6,247,1240,720
epByK5,#0013,Squadron Tewei v11.69,7,1,6,437,5,263,1240,720
epByK5,#0013,Squadron Tewei v11.69,8,1,6,439,6,206,1240,720
epByK5,#0013,Squadron Tewei v11.69,9,1,6,376,4,260,1240,720
epByK5,#0013,Squadron Tewei v11.69,10,1,6,198,4,292,1240,720
epByK5,#0013,Squadron Tewei v11.69,11,1,6,439,6,243,1240,720
epByK5,#0013,Squadron Tewei v11.69,12,1,6,308,4,317,1240,720
epByK5,#0013,Squadron Tewei v11.69,13,1,6,199,2,305,1240,720
epByK5,#0013,Squadron Tewei v11.69,14,1,6,383,5,244,1240,720
epByK5,#0013,Squadron Tewei v11.69,15,1,6,287,4,340,1240,720
epByK5,#0013,Squadron Tewei v11.69,16,1,6,470,5,164,1240,720
epByK5,#0013,Squadron Tewei v11.69,17,1,6,335,3,245,1240,720
epByK5,#0013,Squadron Tewei v11.69,18,1,6,310,5,258,1240,720
epByK5,#0013,Squadron Tewei v11.69,19,1,6,221,5,328,1240,720
epByK5,#0013,Squadron Tewei v11.69,20,-1,1,0,0,223,1240,720
Bb6aUk,#0014,Squadron Qewei Mk XCV,0,-1,2,0,0,264,1240,720
Adk2Fl,#0014,Squadron Qewei Mk XCV,0,-1,2,0,0,270,1240,720
plF5Kc,#0014,Squadron Qewei Mk XCV,0,-1,2,0,0,260,1240,720
B6PsAf,#0014,Squadron Qewei Mk XCV,0,-1,3,0,0,290,1240,720
PDpPzU,#0014,Squadron Qewei Mk XCV,0,-1,1,0,0,268,1240,720
Kn9bC9,#0015,Squadron Honov,0,1,6,58,3,429,1240,720
Kn9bC9,#0015,Squadron Honov,1,-1,5,0,0,604,1240,720
yx7Rk4,#0015,Squadron Honov,0,1,6,339,4,358,1240,720
yx7Rk4,#0015,Squadron Honov,1,1,6,488,6,268,1240,720
yx7Rk4,#0015,Squadron Honov,2,1,6,117,3,455,1240,720
yx7Rk4,#0015,Squadron Honov,3,1,6,161,2,479,1240,720
yx7Rk4,#0015,Squadron Honov,4,1,6,158,3,392,1240,720
yx7Rk4,#0015,Squadron Honov,5,1,6,288,3,378,1240,720
yx7Rk4,#0015,Squadron Honov,6,1,6,394,5,363,1240,720
yx7Rk4,#0015,Squadron Honov,7,-1,3,0,0,346,1240,720
7rTsj0,#0015,Squadron Honov,0,1,6,262,4,358,1240,720
7rTsj0,#0015,Squadron Honov,1,-1,5,0,0,652,1240,720
FOExS7,#0015,Squadron Honov,0,1,6,297,5,320,1240,720
FOExS7,#0015,Squadron Honov,1,1,6,233,2,378,1240,720
FOExS7,#0015,Squadron Honov,2,-1,4,0,0,518,1240,720
4aRGCP,#0015,Squadron Honov,0,1,6,144,4,396,1240,720
4aRGCP,#0015,Squadron Honov,1,1,6,189,3,342,1240,720
4aRGCP,#0015,Squadron Honov,2,-1,4,0,0,720,1240,720
er3H9b,#0016,Squadron Purilia Mk XXXV,0,-1,4,0,0,377,1240,720
rZwsps,#0016,Squadron Purilia Mk XXXV,0,-1,1,0,0,399,1240,720
e13A4e,#0016,Squadron Purilia Mk XXXV,0,-1,0,0,0,299,1240,720
wYJWng,#0016,Squadron Purilia Mk XXXV,0,-1,3,0,0,263,1240,720
m8VXc8,#0016,Squadron Purilia Mk XXXV,0,-1,2,0,0,211,1240,720
tGNfeO,#0017,Squadron Wonus,0,1,6,380,5,252,1240,720
tGNfeO,#0017,Squadron Wonus,1,1,6,293,4,394,1240,720
tGNfeO,#0017,Squadron Wonus,2,1,6,444,6,386,1240,720
tGNfeO,#0017,Squadron Wonus,3,1,6,295,3,423,1240,720
tGNfeO,#0017,Squadron Wonus,4,1,6,521,5,283,1240,720
tGNfeO,#0017,Squadron Wonus,5,1,6,295,5,340,1240,720
tGNfeO,#0017,Squadron Wonus,6,1,6,500,6,298,1240,720
tGNfeO,#0017,Squadron Wonus,7,1,6,256,4,453,1240,720
tGNfeO,#0017,Squadron Wonus,8,1,6,439,6,242,1240,720
tGNfeO,#0017,Squadron Wonus,9,1,6,158,3,383,1240,720
tGNfeO,#0017,Squadron Wonus,10,-1,2,0,0,467,1240,720
lalY0h,#0017,Squadron Wonus,0,1,6,471,5,348,1240,720
lalY0h,#0017,Squadron Wonus,1,1,6,695,6,204,1240,720
lalY0h,#0017,Squadron Wonus,2,1,6,248,4,294,1240,720
lalY0h,#0017,Squadron Wonus,3,1,6,199,3,329,1240,720
lalY0h,#0017,Squadron Wonus,4,1,6,406,4,354,1240,720
lalY0h,#0017,Squadron Wonus,5,1,6,529,6,295,1240,720
lalY0h,#0017,Squadron Wonus,6,1,6,656,6,277,1240,720
lalY0h,#0017,Squadron Wonus,7,1,6,373,6,334,1240,720
lalY0h,#0017,Squadron Wonus,8,1,6,163,2,469,1240,720
lalY0h,#0017,Squadron Wonus,9,1,6,100,3,723,1240,720
lalY0h,#0017,Squadron Wonus,10,1,6,351,5,332,1240,720
lalY0h,#0017,Squadron Wonus,11,1,6,97,2,361,1240,720
lalY0h,#0017,Squadron Wonus,12,-1,5,0,0,456,1240,720
i0IKfA,#0017,Squadron Wonus,0,1,6,469,5,306,1240,720
i0IKfA,#0017,Squadron Wonus,1,1,6,379,4,309,1240,720
i0IKfA,#0017,Squadron Wonus,2,1,6,428,5,318,1240,720
i0IKfA,#0017,Squadron Wonus,3,1,6,392,5,478,1240,720
i0IKfA,#0017,Squadron Wonus,4,1,6,570,5,211,1240,720
i0IKfA,#0017,Squadron Wonus,5,1,6,224,3,435,1240,720
i0IKfA,#0017,Squadron Wonus,6,1,6,500,6,298,1240,720
i0IKfA,#0017,Squadron Wonus,7,-1,4,0,0,415,1240,720
t0F4ob,#0017,Squadron Wonus,0,1,6,178,4,305,1240,720
t0F4ob,#0017,Squadron Wonus,1,1,6,437,5,311,1240,720
t0F4ob,#0017,Squadron Wonus,2,1,6,434,4,604,1240,720
t0F4ob,#0017,Squadron Wonus,3,1,6,386,4,401,1240,720
t0F4ob,#0017,Squadron Wonus,4,1,6,539,6,199,1240,720
t0F4ob,#0017,Squadron Wonus,5,1,6,579,6,245,1240,720
t0F4ob,#0017,Squadron Wonus,6,-1,4,0,0,548,1240,720
uVOrqC,#0017,Squadron Wonus,0,1,6,502,6,263,1240,720
uVOrqC,#0017,Squadron Wonus,1,1,6,395,5,273,1240,720
uVOrqC,#0017,Squadron Wonus,2,1,6,527,6,260,1240,720
