uid,number,name,rank,wld,kills,health,survivingDrones,roundTime,width,height
K3m2Tw,#0004,Squadron Pecury,0,-1,0,0,0,268,720,720
e2dI32,#0004,Squadron Pecury,0,-1,2,0,0,218,720,720
Drni9W,#0004,Squadron Pecury,0,-1,1,0,0,177,720,720
yJHhGk,#0004,Squadron Pecury,0,-1,0,0,0,198,720,720
5feYLA,#0005,Squadron Cotania,0,-1,3,0,0,338,720,720
5zsjfw,#0005,Squadron Cotania,0,-1,2,0,0,261,720,720
Epy8uu,#0005,Squadron Cotania,0,1,6,103,3,299,720,720
Epy8uu,#0005,Squadron Cotania,1,1,6,243,6,315,720,720
Epy8uu,#0005,Squadron Cotania,2,-1,2,0,0,313,720,720
LVOfOd,#0005,Squadron Cotania,0,1,6,168,4,257,720,720
LVOfOd,#0005,Squadron Cotania,1,1,6,116,4,282,720,720
LVOfOd,#0005,Squadron Cotania,2,-1,1,0,0,246,720,720
ubIII1,#0005,Squadron Cotania,0,-1,3,0,0,279,720,720
9bLanP,#0006,Squadron Sophus,0,1,6,167,4,298,720,720
9bLanP,#0006,Squadron Sophus,1,1,6,223,5,225,720,720
9bLanP,#0006,Squadron Sophus,2,-1,5,0,0,628,720,720
6XI2gD,#0006,Squadron Sophus,0,1,6,114,4,258,720,720
6XI2gD,#0006,Squadron Sophus,1,1,6,170,4,294,720,720
6XI2gD,#0006,Squadron Sophus,2,1,6,240,6,217,720,720
6XI2gD,#0006,Squadron Sophus,3,-1,3,0,0,333,720,720
iGk6VX,#0006,Squadron Sophus,0,-1,3,0,0,268,720,720
uQ1I61,#0006,Squadron Sophus,0,1,6,130,5,247,720,720
uQ1I61,#0006,Squadron Sophus,1,1,6,316,6,221,720,720
uQ1I61,#0006,Squadron Sophus,2,1,6,193,4,304,720,720
uQ1I61,#0006,Squadron Sophus,3,1,6,94,2,379,720,720
uQ1I61,#0006,Squadron Sophus,4,1,6,301,6,201,720,720
uQ1I61,#0006,Squadron Sophus,5,1,6,165,3,344,720,720
uQ1I61,#0006,Squadron Sophus,6,1,6,135,5,350,720,720
uQ1I61,#0006,Squadron Sophus,7,-1,2,0,0,245,720,720
UgGpxF,#0006,Squadron Sophus,0,1,6,113,4,247,720,720
UgGpxF,#0006,Squadron Sophus,1,1,6,316,6,160,720,720
UgGpxF,#0006,Squadron Sophus,2,1,6,131,2,377,720,720
UgGpxF,#0006,Squadron Sophus,3,-1,2,0,0,316,720,720
Et3xjE,#0007,Squadron Nostea,0,1,6,124,2,411,720,720
Et3xjE,#0007,Squadron Nostea,1,1,6,236,3,345,720,720
Et3xjE,#0007,Squadron Nostea,2,1,6,513,6,259,720,720
Et3xjE,#0007,Squadron Nostea,3,1,6,122,2,459,720,720
Et3xjE,#0007,Squadron Nostea,4,1,6,238,3,333,720,720
Et3xjE,#0007,Squadron Nostea,5,1,6,344,6,299,720,720
Et3xjE,#0007,Squadron Nostea,6,1,6,432,4,362,720,720
Et3xjE,#0007,Squadron Nostea,7,1,6,217,5,281,720,720
Et3xjE,#0007,Squadron Nostea,8,1,6,54,1,429,720,720
Et3xjE,#0007,Squadron Nostea,9,-1,3,0,0,392,720,720
w0gfya,#0007,Squadron Nostea,0,1,6,198,4,264,720,720
w0gfya,#0007,Squadron Nostea,1,1,6,482,5,301,720,720
w0gfya,#0007,Squadron Nostea,2,-1,3,0,0,354,720,720
Ru42cG,#0007,Squadron Nostea,0,1,6,239,4,305,720,720
Ru42cG,#0007,Squadron Nostea,1,1,6,432,4,218,720,720
Ru42cG,#0007,Squadron Nostea,2,1,6,188,3,336,720,720
Ru42cG,#0007,Squadron Nostea,3,1,6,83,3,447,720,720
Ru42cG,#0007,Squadron Nostea,4,1,6,317,6,230,720,720
Ru42cG,#0007,Squadron Nostea,5,1,6,215,5,345,720,720
Ru42cG,#0007,Squadron Nostea,6,1,6,178,3,521,720,720
Ru42cG,#0007,Squadron Nostea,7,1,6,44,2,405,720,720
Ru42cG,#0007,Squadron Nostea,8,1,6,265,5,386,720,720
Ru42cG,#0007,Squadron Nostea,9,1,6,74,3,333,720,720
Ru42cG,#0007,Squadron Nostea,10,-1,3,0,0,434,720,720
RYRtsO,#0007,Squadron Nostea,0,-1,4,0,0,369,720,720
nvx25S,#0007,Squadron Nostea,0,1,6,316,5,328,720,720
nvx25S,#0007,Squadron Nostea,1,1,6,241,4,292,720,720
nvx25S,#0007,Squadron Nostea,2,1,6,54,2,444,720,720
nvx25S,#0007,Squadron Nostea,3,-1,0,0,0,358,720,720
ag6tbp,#0008,Squadron Tepra,0,-1,1,0,0,278,720,720
wYHyo8,#0008,Squadron Tepra,0,1,6,48,2,402,720,720
wYHyo8,#0008,Squadron Tepra,1,1,6,147,4,299,720,720
wYHyo8,#0008,Squadron Tepra,2,1,6,244,6,262,720,720
wYHyo8,#0008,Squadron Tepra,3,1,6,16,1,518,720,720
wYHyo8,#0008,Squadron Tepra,4,1,6,409,6,226,720,720
wYHyo8,#0008,Squadron Tepra,5,1,6,214,3,350,720,720
wYHyo8,#0008,Squadron Tepra,6,1,6,308,5,292,720,720
wYHyo8,#0008,Squadron Tepra,7,1,6,220,4,293,720,720
wYHyo8,#0008,Squadron Tepra,8,1,6,189,5,306,720,720
wYHyo8,#0008,Squadron Tepra,9,-1,2,0,0,306,720,720
oBQO6L,#0008,Squadron Tepra,0,-1,4,0,0,361,720,720
ddWHM3,#0008,Squadron Tepra,0,1,6,240,5,259,720,720
ddWHM3,#0008,Squadron Tepra,1,1,6,391,5,269,720,720
ddWHM3,#0008,Squadron Tepra,2,1,6,276,5,219,720,720
ddWHM3,#0008,Squadron Tepra,3,1,6,85,2,402,720,720
ddWHM3,#0008,Squadron Tepra,4,1,6,325,5,208,720,720
ddWHM3,#0008,Squadron Tepra,5,1,6,326,5,301,720,720
ddWHM3,#0008,Squadron Tepra,6,-1,2,0,0,368,720,720
z17Sr7,#0008,Squadron Tepra,0,1,6,265,5,306,720,720
z17Sr7,#0008,Squadron Tepra,1,1,6,171,3,361,720,720
z17Sr7,#0008,Squadron Tepra,2,1,6,62,2,420,720,720
z17Sr7,#0008,Squadron Tepra,3,-1,2,0,0,345,720,720
KplBUu,#0009,Squadron Relia v12.42,0,-1,3,0,0,201,720,720
HsoTSJ,#0009,Squadron Relia v12.42,0,-1,1,0,0,214,720,720
GQKIEY,#0009,Squadron Relia v12.42,0,-1,2,0,0,328,720,720
X8Bzsg,#0009,Squadron Relia v12.42,0,-1,4,0,0,307,720,720
MU7EcR,#0009,Squadron Relia v12.42,0,1,6,83,3,361,720,720
MU7EcR,#0009,Squadron Relia v12.42,1,1,6,183,6,197,720,720
MU7EcR,#0009,Squadron Relia v12.42,2,-1,2,0,0,216,720,720
AIXdRU,#0010,Squadron Xocury,0,-1,2,0,0,274,720,720
sDYg3v,#0010,Squadron Xocury,0,-1,2,0,0,273,720,720
07wArS,#0010,Squadron Xocury,0,-1,0,0,0,223,720,720
Scb9oH,#0010,Squadron Xocury,0,-1,0,0,0,259,720,720
wLgByk,#0010,Squadron Xocury,0,-1,5,0,0,355,720,720
R2XCMV,#0011,Squadron Wuwei v12.30,0,1,6,143,3,361,720,720
R2XCMV,#0011,Squadron Wuwei v12.30,1,-1,3,0,0,397,720,720
pgYBUk,#0011,Squadron Wuwei v12.30,0,-1,3,0,0,364,720,720
Km8pWl,#0011,Squadron Wuwei v12.30,0,1,6,271,6,234,720,720
Km8pWl,#0011,Squadron Wuwei v12.30,1,1,6,70,1,465,720,720
Km8pWl,#0011,Squadron Wuwei v12.30,2,-1,3,0,0,284,720,720
hHZa1N,#0011,Squadron Wuwei v12.30,0,1,6,46,2,416,720,720
hHZa1N,#0011,Squadron Wuwei v12.30,1,-1,5,0,0,554,720,720
h711tQ,#0011,Squadron Wuwei v12.30,0,1,6,265,6,225,720,720
h711tQ,#0011,Squadron Wuwei v12.30,1,1,6,154,5,245,720,720
h711tQ,#0011,Squadron Wuwei v12.30,2,1,6,87,4,296,720,720
h711tQ,#0011,Squadron Wuwei v12.30,3,-1,1,0,0,294,720,720
4G1tAZ,#0012,Squadron Yutera Mk LXXXIV,0,-1,0,0,0,191,720,720
mbNQFt,#0012,Squadron Yutera Mk LXXXIV,0,-1,2,0,0,244,720,720
NuXgri,#0012,Squadron Yutera Mk LXXXIV,0,-1,4,0,0,308,720,720
ZfSOQF,#0012,Squadron Yutera Mk LXXXIV,0,-1,1,0,0,269,720,720
s32Yp8,#0012,Squadron Yutera Mk LXXXIV,0,1,6,29,1,438,720,720
s32Yp8,#0012,Squadron Yutera Mk LXXXIV,1,-1,4,0,0,343,720,720
d05VAJ,#0013,Squadron Tewei v11.69,0,1,6,476,6,193,720,720
d05VAJ,#0013,Squadron Tewei v11.69,1,1,6,401,5,217,720,720
d05VAJ,#0013,Squadron Tewei v11.69,2,1,6,474,6,178,720,720
d05VAJ,#0013,Squadron Tewei v11.69,3,1,6,339,6,250,720,720
d05VAJ,#0013,Squadron Tewei v11.69,4,1,6,458,5,238,720,720
d05VAJ,#0013,Squadron Tewei v11.69,5,1,6,331,4,249,720,720
d05VAJ,#0013,Squadron Tewei v11.69,6,1,6,475,6,237,720,720
d05VAJ,#0013,Squadron Tewei v11.69,7,1,6,381,4,265,720,720
d05VAJ,#0013,Squadron Tewei v11.69,8,1,6,326,4,300,720,720
d05VAJ,#0013,Squadron Tewei v11.69,9,-1,2,0,0,334,720,720
ndOAyV,#0013,Squadron Tewei v11.69,0,1,6,164,3,289,720,720
ndOAyV,#0013,Squadron Tewei v11.69,1,1,6,385,5,209,720,720
ndOAyV,#0013,Squadron Tewei v11.69,2,1,6,472,5,187,720,720
ndOAyV,#0013,Squadron Tewei v11.69,3,-1,3,0,0,467,720,720
2naeDT,#0013,Squadron Tewei v11.69,0,1,6,394,4,229,720,720
2naeDT,#0013,Squadron Tewei v11.69,1,1,6,503,6,195,720,720
2naeDT,#0013,Squadron Tewei v11.69,2,1,6,413,6,191,720,720
2naeDT,#0013,Squadron Tewei v11.69,3,1,6,167,2,413,720,720
2naeDT,#0013,Squadron Tewei v11.69,4,1,6,495,6,149,720,720
2naeDT,#0013,Squadron Tewei v11.69,5,1,6,308,5,217,720,720
2naeDT,#0013,Squadron Tewei v11.69,6,1,6,403,6,240,720,720
2naeDT,#0013,Squadron Tewei v11.69,7,1,6,429,5,230,720,720
2naeDT,#0013,Squadron Tewei v11.69,8,1,6,230,5,283,720,720
2naeDT,#0013,Squadron Tewei v11.69,9,1,6,307,5,260,720,720
2naeDT,#0013,Squadron Tewei v11.69,10,1,6,319,4,246,720,720
2naeDT,#0013,Squadron Tewei v11.69,11,1,6,348,6,244,720,720
2naeDT,#0013,Squadron Tewei v11.69,12,1,6,212,3,399,720,720
2naeDT,#0013,Squadron Tewei v11.69,13,1,6,317,5,277,720,720
2naeDT,#0013,Squadron Tewei v11.69,14,1,6,196,3,297,720,720
2naeDT,#0013,Squadron Tewei v11.69,15,1,6,266,3,321,720,720
2naeDT,#0013,Squadron Tewei v11.69,16,1,6,493,6,156,720,720
2naeDT,#0013,Squadron Tewei v11.69,17,1,6,515,6,194,720,720
2naeDT,#0013,Squadron Tewei v11.69,18,1,6,181,2,282,720,720
2naeDT,#0013,Squadron Tewei v11.69,19,-1,5,0,0,425,720,720
IBiXyR,#0013,Squadron Tewei v11.69,0,1,6,102,2,376,720,720
IBiXyR,#0013,Squadron Tewei v11.69,1,1,6,458,5,213,720,720
IBiXyR,#0013,Squadron Tewei v11.69,2,1,6,381,5,226,720,720
IBiXyR,#0013,Squadron Tewei v11.69,3,-1,5,0,0,435,720,720
HhNVxj,#0013,Squadron Tewei v11.69,0,1,6,398,4,211,720,720
HhNVxj,#0013,Squadron Tewei v11.69,1,1,6,390,5,196,720,720
HhNVxj,#0013,Squadron Tewei v11.69,2,1,6,376,6,203,720,720
HhNVxj,#0013,Squadron Tewei v11.69,3,1,6,194,3,343,720,720
HhNVxj,#0013,Squadron Tewei v11.69,4,1,6,437,6,158,720,720
HhNVxj,#0013,Squadron Tewei v11.69,5,1,6,442,5,221,720,720
HhNVxj,#0013,Squadron Tewei v11.69,6,1,6,465,6,173,720,720
HhNVxj,#0013,Squadron Tewei v11.69,7,1,6,321,6,266,720,720
HhNVxj,#0013,Squadron Tewei v11.69,8,1,6,319,6,231,720,720
HhNVxj,#0013,Squadron Tewei v11.69,9,1,6,310,4,267,720,720
HhNVxj,#0013,Squadron Tewei v11.69,10,1,6,328,4,263,720,720
HhNVxj,#0013,Squadron Tewei v11.69,11,1,6,382,5,251,720,720
HhNVxj,#0013,Squadron Tewei v11.69,12,1,6,88,2,329,720,720
HhNVxj,#0013,Squadron Tewei v11.69,13,1,6,363,5,249,720,720
HhNVxj,#0013,Squadron Tewei v11.69,14,1,6,284,4,262,720,720
HhNVxj,#0013,Squadron Tewei v11.69,15,1,6,298,5,257,720,720
HhNVxj,#0013,Squadron Tewei v11.69,16,1,6,415,4,204,720,720
HhNVxj,#0013,Squadron Tewei v11.69,17,1,6,493,6,156,720,720
HhNVxj,#0013,Squadron Tewei v11.69,18,1,6,272,4,281,720,720
HhNVxj,#0013,Squadron Tewei v11.69,19,1,6,161,3,318,720,720
HhNVxj,#0013,Squadron Tewei v11.69,20,1,6,120,2,364,720,720
HhNVxj,#0013,Squadron Tewei v11.69,21,1,6,270,4,289,720,720
HhNVxj,#0013,Squadron Tewei v11.69,22,1,6,302,4,377,720,720
HhNVxj,#0013,Squadron Tewei v11.69,23,1,6,310,4,229,720,720
HhNVxj,#0013,Squadron Tewei v11.69,24,1,6,450,5,278,720,720
HhNVxj,#0013,Squadron Tewei v11.69,25,1,6,363,6,275,720,720
HhNVxj,#0013,Squadron Tewei v11.69,26,1,6,316,4,336,720,720
HhNVxj,#0013,Squadron Tewei v11.69,27,1,6,126,4,362,720,720
HhNVxj,#0013,Squadron Tewei v11.69,28,1,6,365,4,251,720,720
HhNVxj,#0013,Squadron Tewei v11.69,29,1,6,82,4,400,720,720
HhNVxj,#0013,Squadron Tewei v11.69,30,1,6,368,6,198,720,720
HhNVxj,#0013,Squadron Tewei v11.69,31,1,6,295,5,267,720,720
HhNVxj,#0013,Squadron Tewei v11.69,32,1,6,162,2,321,720,720
HhNVxj,#0013,Squadron Tewei v11.69,33,1,6,171,3,350,720,720
HhNVxj,#0013,Squadron Tewei v11.69,34,1,6,123,4,279,720,720
HhNVxj,#0013,Squadron Tewei v11.69,35,1,6,359,5,223,720,720
HhNVxj,#0013,Squadron Tewei v11.69,36,1,6,218,4,306,720,720
HhNVxj,#0013,Squadron Tewei v11.69,37,1,6,280,6,270,720,720
HhNVxj,#0013,Squadron Tewei v11.69,38,-1,2,0,0,258,720,720
OVnUcY,#0014,Squadron Qewei Mk XCV,0,-1,2,0,0,258,720,720
25VpkE,#0014,Squadron Qewei Mk XCV,0,-1,4,0,0,336,720,720
Qjsk8g,#0014,Squadron Qewei Mk XCV,0,-1,3,0,0,277,720,720
adpTXl,#0014,Squadron Qewei Mk XCV,0,-1,2,0,0,229,720,720
aFzWmT,#0014,Squadron Qewei Mk XCV,0,-1,1,0,0,239,720,720
4Bg2aI,#0015,Squadron Honov,0,1,6,270,5,342,720,720
4Bg2aI,#0015,Squadron Honov,1,1,6,219,4,263,720,720
4Bg2aI,#0015,Squadron Honov,2,1,6,282,5,293,720,720
4Bg2aI,#0015,Squadron Honov,3,-1,2,0,0,410,720,720
WAVFSQ,#0015,Squadron Honov,0,1,6,92,2,443,720,720
WAVFSQ,#0015,Squadron Honov,1,1,6,181,4,335,720,720
WAVFSQ,#0015,Squadron Honov,2,-1,1,0,0,294,720,720
RjC729,#0015,Squadron Honov,0,1,6,75,2,464,720,720
RjC729,#0015,Squadron Honov,1,1,6,417,6,226,720,720
RjC729,#0015,Squadron Honov,2,1,6,257,5,249,720,720
RjC729,#0015,Squadron Honov,3,1,6,114,3,394,720,720
RjC729,#0015,Squadron Honov,4,1,6,234,4,251,720,720
RjC729,#0015,Squadron Honov,5,1,6,246,3,361,720,720
RjC729,#0015,Squadron Honov,6,1,6,485,6,244,720,720
RjC729,#0015,Squadron Honov,7,1,6,291,4,272,720,720
RjC729,#0015,Squadron Honov,8,1,6,1,1,465,720,720
RjC729,#0015,Squadron Honov,9,1,6,130,2,328,720,720
RjC729,#0015,Squadron Honov,10,-1,4,0,0,441,720,720
5UN72x,#0015,Squadron Honov,0,1,6,337,5,247,720,720
5UN72x,#0015,Squadron Honov,1,1,6,347,5,258,720,720
5UN72x,#0015,Squadron Honov,2,1,6,112,2,334,720,720
5UN72x,#0015,Squadron Honov,3,1,6,359,6,334,720,720
5UN72x,#0015,Squadron Honov,4,1,6,348,4,202,720,720
5UN72x,#0015,Squadron Honov,5,1,6,119,3,457,720,720
5UN72x,#0015,Squadron Honov,6,1,6,98,3,473,720,720
5UN72x,#0015,Squadron Honov,7,1,6,329,5,346,720,720
5UN72x,#0015,Squadron Honov,8,1,6,232,4,387,720,720
5UN72x,#0015,Squadron Honov,9,1,6,318,5,371,720,720
5UN72x,#0015,Squadron Honov,10,1,6,85,3,369,720,720
5UN72x,#0015,Squadron Honov,11,1,6,134,2,311,720,720
5UN72x,#0015,Squadron Honov,12,-1,1,0,0,279,720,720
mTK02s,#0015,Squadron Honov,0,1,6,157,4,313,720,720
mTK02s,#0015,Squadron Honov,1,1,6,294,4,334,720,720
mTK02s,#0015,Squadron Honov,2,-1,2,0,0,369,720,720
saeV71,#0016,Squadron Purilia Mk XXXV,0,-1,3,0,0,279,720,720
9K2vOM,#0016,Squadron Purilia Mk XXXV,0,-1,3,0,0,337,720,720
K36bFX,#0016,Squadron Purilia Mk XXXV,0,1,6,59,2,340,720,720
K36bFX,#0016,Squadron Purilia Mk XXXV,1,1,6,151,3,288,720,720
K36bFX,#0016,Squadron Purilia Mk XXXV,2,1,6,29,3,335,720,720
K36bFX,#0016,Squadron Purilia Mk XXXV,3,-1,1,0,0,284,720,720
xkpIAI,#0016,Squadron Purilia Mk XXXV,0,-1,3,0,0,268,720,720
GwoCYJ,#0016,Squadron Purilia Mk XXXV,0,1,6,91,3,324,720,720
GwoCYJ,#0016,Squadron Purilia Mk XXXV,1,1,6,142,4,227,720,720
GwoCYJ,#0016,Squadron Purilia Mk XXXV,2,-1,3,0,0,265,720,720
8M9c5i,#0017,Squadron Wonus,0,1,6,450,5,280,720,720
8M9c5i,#0017,Squadron Wonus,1,1,6,401,5,257,720,720
8M9c5i,#0017,Squadron Wonus,2,1,6,325,6,228,720,720
8M9c5i,#0017,Squadron Wonus,3,1,6,287,5,280,720,720
8M9c5i,#0017,Squadron Wonus,4,1,6,510,5,275,720,720
8M9c5i,#0017,Squadron Wonus,5,1,6,562,6,197,720,720
8M9c5i,#0017,Squadron Wonus,6,1,6,527,6,243,720,720
8M9c5i,#0017,Squadron Wonus,7,1,6,413,5,267,720,720
8M9c5i,#0017,Squadron Wonus,8,1,6,358,6,349,720,720
8M9c5i,#0017,Squadron Wonus,9,1,6,250,4,325,720,720
8M9c5i,#0017,Squadron Wonus,10,1,6,109,1,422,720,720
8M9c5i,#0017,Squadron Wonus,11,1,6,284,4,257,720,720
8M9c5i,#0017,Squadron Wonus,12,1,6,151,4,392,720,720
8M9c5i,#0017,Squadron Wonus,13,1,6,505,5,338,720,720
8M9c5i,#0017,Squadron Wonus,14,1,6,134,3,302,720,720
8M9c5i,#0017,Squadron Wonus,15,1,6,226,4,319,720,720
8M9c5i,#0017,Squadron Wonus,16,1,6,384,5,270,720,720
8M9c5i,#0017,Squadron Wonus,17,1,6,448,6,301,720,720
8M9c5i,#0017,Squadron Wonus,18,-1,4,0,0,425,720,720
XkZpKi,#0017,Squadron Wonus,0,1,6,327,6,244,720,720
XkZpKi,#0017,Squadron Wonus,1,1,6,477,6,273,720,720
XkZpKi,#0017,Squadron Wonus,2,1,6,127,2,410,720,720
XkZpKi,#0017,Squadron Wonus,3,1,6,129,4,375,720,720
XkZpKi,#0017,Squadron Wonus,4,1,6,643,5,199,720,720
XkZpKi,#0017,Squadron Wonus,5,1,6,410,6,237,720,720
XkZpKi,#0017,Squadron Wonus,6,1,6,413,4,367,720,720
XkZpKi,#0017,Squadron Wonus,7,1,6,409,4,343,720,720
XkZpKi,#0017,Squadron Wonus,8,1,6,413,5,319,720,720
XkZpKi,#0017,Squadron Wonus,9,1,6,392,6,294,720,720
XkZpKi,#0017,Squadron Wonus,10,1,6,433,3,277,720,720
XkZpKi,#0017,Squadron Wonus,11,-1,1,0,0,351,720,720
oevdWJ,#0017,Squadron Wonus,0,1,6,402,4,318,720,720
oevdWJ,#0017,Squadron Wonus,1,1,6,415,4,336,720,720
oevdWJ,#0017,Squadron Wonus,2,1,6,381,5,296,720,720
oevdWJ,#0017,Squadron Wonus,3,1,6,372,6,303,720,720
oevdWJ,#0017,Squadron Wonus,4,1,6,203,4,304,720,720
oevdWJ,#0017,Squadron Wonus,5,1,6,452,6,313,720,720
oevdWJ,#0017,Squadron Wonus,6,1,6,554,5,260,720,720
oevdWJ,#0017,Squadron Wonus,7,1,6,364,5,257,720,720
oevdWJ,#0017,Squadron Wonus,8,1,6,413,5,264,720,720
oevdWJ,#0017,Squadron Wonus,9,1,6,241,4,292,720,720
oevdWJ,#0017,Squadron Wonus,10,1,6,465,6,265,720,720
oevdWJ,#0017,Squadron Wonus,11,1,6,121,3,346,720,720
oevdWJ,#0017,Squadron Wonus,12,1,6,84,1,412,720,720
oevdWJ,#0017,Squadron Wonus,13,1,6,318,5,273,720,720
oevdWJ,#0017,Squadron Wonus,14,1,6,358,4,274,720,720
oevdWJ,#0017,Squadron Wonus,15,1,6,527,5,278,720,720
oevdWJ,#0017,Squadron Wonus,16,1,6,505,6,205,720,720
oevdWJ,#0017,Squadron Wonus,17,1,6,544,6,241,720,720
oevdWJ,#0017,Squadron Wonus,18,1,6,188,4,406,720,720
oevdWJ,#0017,Squadron Wonus,19,-1,2,0,0,390,720,720
HMbut5,#0017,Squadron Wonus,0,1,6,491,6,249,720,720
HMbut5,#0017,Squadron Wonus,1,1,6,471,5,242,720,720
HMbut5,#0017,Squadron Wonus,2,1,6,292,5,294,720,720
HMbut5,#0017,Squadron Wonus,3,1,6,266,5,336,720,720
HMbut5,#0017,Squadron Wonus,4,1,6,483,5,225,720,720
HMbut5,#0017,Squadron Wonus,5,1,6,476,5,282,720,720
